,,,Trigger SFT_GunStart Applied Dither
1660408563.184806,16:36:03.184806,4846,0.96500000
1660408574.648812,16:36:14.648812,4844,0.54900000
1660408585.784810,16:36:25.784810,4842,0.09600000
1660408597.723807,16:36:37.723807,4840,0.50900000
1660408609.543810,16:36:49.543810,4838,0.74100000
1660408620.885807,16:37:00.885807,4836,0.56800000
1660408632.639811,16:37:12.639811,4834,0.71000000
1660408644.313808,16:37:24.313808,4832,0.85700000
1660408655.413808,16:37:35.413808,4830,0.47400000
1660408666.880813,16:37:46.880813,4828,0.38100000
1660408678.778809,16:37:58.778809,4826,0.89500000
1660408690.159807,16:38:10.159807,4824,0.62800000
1660408701.818811,16:38:21.818811,4822,0.67500000
1660408713.467809,16:38:33.467809,4820,0.69300000
1660408724.881808,16:38:44.881808,4818,0.59500000
1660408736.787810,16:38:56.787810,4816,0.85100000
1660408748.029808,16:39:08.029808,4814,0.58200000
1660408759.921807,16:39:19.921807,4812,0.93300000
1660408771.651809,16:39:31.651809,4810,0.99400000
1660408783.063806,16:39:43.063806,4808,0.78200000
1660408794.630812,16:39:54.630812,4806,0.69900000
1660408806.396807,16:40:06.396807,4804,0.92300000
1660408817.517805,16:40:17.517805,4802,0.44900000
1660408829.411811,16:40:29.411811,4800,0.79600000
1660408840.648809,16:40:40.648809,4798,0.57200000
1660408852.188807,16:40:52.188807,4796,0.37900000
1660408863.907810,16:41:03.907810,4794,0.61200000
1660408875.658808,16:41:15.658808,4792,0.78200000
1660408887.319811,16:41:27.319811,4790,0.89200000
1660408898.400811,16:41:38.400811,4788,0.42900000
1660408910.289813,16:41:50.289813,4786,0.96200000
1660408921.950811,16:42:01.950811,4784,0.95400000
1660408933.249808,16:42:13.249808,4782,0.78400000
1660408944.524808,16:42:24.524808,4780,0.45200000
1660408955.632807,16:42:35.632807,4778,0.13400000
1660408967.668809,16:42:47.668809,4776,0.55200000
1660408979.430812,16:42:59.430812,4774,0.97100000
1660408991.146809,16:43:11.146809,4772,0.97700000
1660409002.306809,16:43:22.306809,4770,0.51100000
1660409014.388812,16:43:34.388812,4768,0.93800000
1660409025.845809,16:43:45.845809,4766,0.76800000
1660409037.381808,16:43:57.381808,4764,0.41300000
1660409049.088810,16:44:09.088810,4762,0.46800000
1660409060.509808,16:44:20.509808,4760,0.25100000
1660409072.314812,16:44:32.314812,4758,0.57100000
1660409083.814811,16:44:43.814811,4756,0.49200000
1660409094.946809,16:44:54.946809,4754,0.12500000
1660409106.659812,16:45:06.659812,4752,0.26500000
1660409118.261810,16:45:18.261810,4750,0.39600000
1660409130.022807,16:45:30.022807,4748,0.45000000
1660409142.134810,16:45:42.134810,4746,0.85800000
1660409153.591807,16:45:53.591807,4744,0.67500000
1660409164.643806,16:46:04.643806,4742,0.39700000
1660409177.022807,16:46:17.022807,4740,0.98100000
1660409188.514808,16:46:28.514808,4738,0.94800000
1660409199.564812,16:46:39.564812,4736,0.50600000
1660409211.399808,16:46:51.399808,4734,0.72000000
1660409223.391812,16:47:03.391812,4732,0.98500000
1660409234.809811,16:47:14.809811,4730,0.82200000
1660409246.102807,16:47:26.102807,4728,0.56000000
1660409257.748807,16:47:37.748807,4726,0.55600000
1660409268.838810,16:47:48.838810,4724,0.20600000
1660409280.584808,16:48:00.584808,4722,0.42600000
1660409292.123812,16:48:12.123812,4720,0.41400000
1660409303.616809,16:48:23.616809,4718,0.45700000
1660409315.660808,16:48:35.660808,4716,0.83600000
1660409326.756812,16:48:46.756812,4714,0.38600000
1660409338.802809,16:48:58.802809,4712,0.90300000
1660409350.318811,16:49:10.318811,4710,0.57900000
1660409362.201808,16:49:22.201808,4708,0.83800000
1660409373.914812,16:49:33.914812,4706,0.97600000
1660409385.348810,16:49:45.348810,4704,0.78800000
1660409396.612810,16:49:56.612810,4702,0.54800000
1660409408.128807,16:50:08.128807,4700,0.69700000
1660409420.366808,16:50:20.366808,4698,0.99800000
1660409431.603807,16:50:31.603807,4696,0.57200000
1660409443.557810,16:50:43.557810,4694,0.98200000
1660409455.244807,16:50:55.244807,4692,0.99400000
1660409466.488811,16:51:06.488811,4690,0.65400000
1660409477.771810,16:51:17.771810,4688,0.55800000
1660409489.594808,16:51:29.594808,4686,0.82400000
1660409501.451811,16:51:41.451811,4684,0.86600000
1660409513.205807,16:51:53.205807,4682,0.74400000
1660409524.636812,16:52:04.636812,4680,0.50600000
1660409536.611808,16:52:16.611808,4678,0.86400000
1660409547.691807,16:52:27.691807,4676,0.38000000
1660409559.731811,16:52:39.731811,4674,0.82200000
1660409571.048808,16:52:51.048808,4672,0.45000000
1660409582.919811,16:53:02.919811,4670,0.63100000
1660409594.561810,16:53:14.561810,4668,0.80800000
1660409605.624808,16:53:25.624808,4666,0.53400000
1660409617.580811,16:53:37.580811,4664,0.94700000
1660409629.187808,16:53:49.187808,4662,0.89600000
1660409640.355807,16:54:00.355807,4660,0.69700000
1660409651.366808,16:54:11.366808,4658,0.21600000
1660409663.317810,16:54:23.317810,4656,0.51300000
1660409674.885807,16:54:34.885807,4654,0.60400000
1660409686.913811,16:54:46.913811,4652,0.99800000
1660409698.320808,16:54:58.320808,4650,0.87300000
1660409709.725806,16:55:09.725806,4648,0.69700000
1660409721.349809,16:55:21.349809,4646,0.88200000
1660409732.722809,16:55:32.722809,4644,0.48700000
1660409744.174807,16:55:44.174807,4642,0.46400000
1660409755.794810,16:55:55.794810,4640,0.49300000
1660409767.542808,16:56:07.542808,4638,0.88100000
1660409779.323810,16:56:19.323810,4636,0.85500000
1660409790.358810,16:56:30.358810,4634,0.42900000
1660409802.368807,16:56:42.368807,4632,0.81300000
1660409813.649810,16:56:53.649810,4630,0.52400000
1660409825.037809,16:57:05.037809,4628,0.29300000
1660409836.979807,16:57:16.979807,4626,0.55400000
1660409848.065811,16:57:28.065811,4624,0.08700000
1660409859.615809,16:57:39.615809,4622,0.13400000
1660409871.600812,16:57:51.600812,4620,0.35000000
1660409883.499808,16:58:03.499808,4618,0.82300000
1660409895.214812,16:58:15.214812,4616,0.96300000
1660409906.325811,16:58:26.325811,4614,0.58300000
1660409918.113808,16:58:38.113808,4612,0.98400000
1660409929.701812,16:58:49.701812,4610,0.86100000
1660409940.753811,16:59:00.753811,4608,0.49400000
1660409952.152810,16:59:12.152810,4606,0.20000000
1660409963.880812,16:59:23.880812,4604,0.38800000
1660409975.680810,16:59:35.680810,4602,0.43900000
1660409987.234807,16:59:47.234807,4600,0.44800000
1660409998.525807,16:59:58.525807,4598,0.35700000
1660410010.244810,17:00:10.244810,4596,0.58700000
1660410022.422812,17:00:22.422812,4594,0.97600000
1660410033.351812,17:00:33.351812,4592,0.52000000
1660410045.550808,17:00:45.550808,4590,0.96900000
1660410056.845795,17:00:56.845795,4588,0.88100000
1660410068.761808,17:01:08.761808,4586,0.98300000
1660410080.247807,17:01:20.247807,4584,0.74800000
1660410092.233808,17:01:32.233808,4582,0.97800000
1660410103.677809,17:01:43.677809,4580,0.82800000
1660410114.876812,17:01:54.876812,4578,0.48400000
1660410127.045808,17:02:07.045808,4576,0.97300000
1660410137.948808,17:02:17.948808,4574,0.49600000
1660410149.890811,17:02:29.890811,4572,0.88800000
1660410161.285808,17:02:41.285808,4570,0.80000000
1660410172.630808,17:02:52.630808,4568,0.41500000
1660410184.606809,17:03:04.606809,4566,0.89600000
1660410196.042806,17:03:16.042806,4564,0.73300000
1660410207.543812,17:03:27.543812,4562,0.76500000
1660410219.436808,17:03:39.436808,4560,0.93000000
1660410230.689808,17:03:50.689808,4558,0.53500000
1660410242.244811,17:04:02.244811,4556,0.56100000
1660410254.134808,17:04:14.134808,4554,0.87800000
1660410265.374808,17:04:25.374808,4552,0.45600000
1660410276.475812,17:04:36.475812,4550,0.04200000
1660410288.482808,17:04:48.482808,4548,0.53400000
1660410300.129812,17:05:00.129812,4546,0.73500000
1660410311.766809,17:05:11.766809,4544,0.70600000
1660410323.469807,17:05:23.469807,4542,0.51800000
1660410334.911811,17:05:34.911811,4540,0.27300000
1660410346.662809,17:05:46.662809,4538,0.39200000
1660410358.460812,17:05:58.460812,4536,0.71900000
1660410369.756810,17:06:09.756810,4534,0.43600000
1660410381.906813,17:06:21.906813,4532,0.97200000
1660410393.437811,17:06:33.437811,4530,0.87600000
1660410404.706809,17:06:44.706809,4528,0.51200000
1660410416.427806,17:06:56.427806,4526,0.56300000
1660410428.467809,17:07:08.467809,4524,0.99800000
1660410439.524808,17:07:19.524808,4522,0.60000000
1660410451.075807,17:07:31.075807,4520,0.80400000
1660410462.371811,17:07:42.371811,4518,0.67800000
1660410473.255811,17:07:53.255811,4516,0.25600000
1660410485.469807,17:08:05.469807,4514,0.81800000
1660410496.962811,17:08:16.962811,4512,0.75200000
1660410508.770808,17:08:28.770808,4510,0.87000000
1660410520.038807,17:08:40.038807,4508,0.58100000
1660410530.973806,17:08:50.973806,4506,0.17400000
1660410542.755810,17:09:02.755810,4504,0.21600000
1660410554.704806,17:09:14.704806,4502,0.58600000
1660410566.556810,17:09:26.556810,4500,0.73500000
1660410578.299807,17:09:38.299807,4498,0.97200000
1660410589.782812,17:09:49.782812,4496,0.83600000
1660410600.972809,17:10:00.972809,4494,0.57900000
1660410613.193807,17:10:13.193807,4492,0.96700000
1660410624.445810,17:10:24.445810,4490,0.85000000
1660410636.294807,17:10:36.294807,4488,0.84400000
1660410647.860812,17:10:47.860812,4486,0.91600000
1660410659.091810,17:10:59.091810,4484,0.44300000
1660410670.991808,17:11:10.991808,4482,0.88500000
1660410681.987806,17:11:21.987806,4480,0.53700000
1660410693.914810,17:11:33.914810,4478,0.91100000
1660410705.119809,17:11:45.119809,4476,0.62200000
1660410716.484806,17:11:56.484806,4474,0.34100000
1660410728.711810,17:12:08.711810,4472,0.96500000
1660410740.251807,17:12:20.251807,4470,0.87700000
1660410751.664812,17:12:31.664812,4468,0.74300000
1660410763.338809,17:12:43.338809,4466,0.87900000
1660410775.111807,17:12:55.111807,4464,0.88600000
1660410786.037811,17:13:06.037811,4462,0.43600000
1660410797.959808,17:13:17.959808,4460,0.64200000
1660410809.652812,17:13:29.652812,4458,0.87500000
1660410821.337809,17:13:41.337809,4456,0.99200000
1660410832.563808,17:13:52.563808,4454,0.68900000
1660410844.584810,17:14:04.584810,4452,0.99900000
1660410855.606810,17:14:15.606810,4450,0.53800000
1660410867.009808,17:14:27.009808,4448,0.35800000
1660410878.167806,17:14:38.167806,4446,0.01300000
1660410890.139810,17:14:50.139810,4444,0.40500000
1660410902.156807,17:15:02.156807,4442,0.91000000
1660410913.464812,17:15:13.464812,4440,0.61000000
1660410925.213809,17:15:25.213809,4438,0.72500000
1660410937.115810,17:15:37.115810,4436,0.98000000
1660410948.691809,17:15:48.691809,4434,0.98400000
1660410959.900809,17:15:59.900809,4432,0.53700000
1660410971.413812,17:16:11.413812,4430,0.41500000
1660410983.733808,17:16:23.733808,4428,0.83200000
1660410994.819807,17:16:34.819807,4426,0.59000000
1660411006.271811,17:16:46.271811,4424,0.27800000
1660411018.325807,17:16:58.325807,4422,0.68500000
1660411029.939811,17:17:09.939811,4420,0.87100000
1660411041.287808,17:17:21.287808,4418,0.78200000
1660411052.815807,17:17:32.815807,4416,0.69400000
1660411064.417810,17:17:44.417810,4414,0.91000000
1660411075.949807,17:17:55.949807,4412,0.94000000
1660411087.137807,17:18:07.137807,4410,0.53700000
1660411098.784811,17:18:18.784811,4408,0.66300000
1660411110.770809,17:18:30.770809,4406,0.99700000
1660411122.078807,17:18:42.078807,4404,0.70800000
1660411133.266811,17:18:53.266811,4402,0.31600000
1660411145.484807,17:19:05.484807,4400,0.90700000
1660411156.939811,17:19:16.939811,4398,0.69400000
1660411168.515808,17:19:28.515808,4396,0.58700000
1660411180.069807,17:19:40.069807,4394,0.58000000
1660411191.205811,17:19:51.205811,4392,0.15800000
1660411203.176809,17:20:03.176809,4390,0.57900000
1660411215.224810,17:20:15.224810,4388,0.90900000
1660411226.638809,17:20:26.638809,4386,0.78900000
1660411238.112807,17:20:38.112807,4384,0.71500000
1660411249.903810,17:20:49.903810,4382,0.86500000
1660411261.270808,17:21:01.270808,4380,0.47400000
1660411273.021807,17:21:13.021807,4378,0.49000000
1660411284.795810,17:21:24.795810,4376,0.70000000
1660411296.621808,17:21:36.621808,4374,0.96200000
1660411308.281810,17:21:48.281810,4372,0.98800000
1660411319.602809,17:21:59.602809,4370,0.89200000
1660411330.934807,17:22:10.934807,4368,0.70500000
1660411342.091811,17:22:22.091811,4366,0.31000000
1660411353.958808,17:22:33.958808,4364,0.47200000
1660411365.748813,17:22:45.748813,4362,0.81400000
1660411377.518809,17:22:57.518809,4360,0.89600000
1660411388.967808,17:23:08.967808,4358,0.78900000
1660411400.315811,17:23:20.315811,4356,0.35600000
1660411412.487807,17:23:32.487807,4354,0.93700000
1660411423.819813,17:23:43.819813,4352,0.64700000
1660411435.538810,17:23:55.538810,4350,0.91100000
1660411446.996808,17:24:06.996808,4348,0.81200000
1660411458.590811,17:24:18.590811,4346,0.97300000
1660411469.899810,17:24:29.899810,4344,0.64000000
1660411481.322808,17:24:41.322808,4342,0.64800000
1660411493.138811,17:24:53.138811,4340,0.88200000
1660411504.340809,17:25:04.340809,4338,0.59700000
1660411516.459812,17:25:16.459812,4336,0.99800000
1660411527.451812,17:25:27.451812,4334,0.52100000
1660411539.357808,17:25:39.357808,4332,0.85800000
1660411550.830807,17:25:50.830807,4330,0.76100000
1660411562.615809,17:26:02.615809,4328,0.97200000
1660411574.013806,17:26:14.013806,4326,0.69500000
1660411585.244815,17:26:25.244815,4324,0.55100000
1660411597.274807,17:26:37.274807,4322,0.97200000
1660411608.361808,17:26:48.361808,4320,0.51100000
1660411620.042812,17:27:00.042812,4318,0.55300000
1660411631.385810,17:27:11.385810,4316,0.27800000
1660411642.976799,17:27:22.976799,4314,0.12300000
1660411654.745809,17:27:34.745809,4312,0.27500000
1660411666.515807,17:27:46.515807,4310,0.65000000
1660411678.433811,17:27:58.433811,4308,0.95900000
1660411689.738809,17:28:09.738809,4306,0.52700000
1660411701.272811,17:28:21.272811,4304,0.52700000
1660411713.166809,17:28:33.166809,4302,0.78600000
1660411724.451808,17:28:44.451808,4300,0.45800000
1660411735.570806,17:28:55.570806,4298,0.07000000
1660411747.577808,17:29:07.577808,4296,0.50000000
1660411759.286813,17:29:19.286813,4294,0.67400000
1660411770.730812,17:29:30.730812,4292,0.60900000
1660411782.558808,17:29:42.558808,4290,0.91600000
1660411793.567807,17:29:53.567807,4288,0.46100000
1660411805.366810,17:30:05.366810,4286,0.69800000
1660411816.689807,17:30:16.689807,4284,0.41800000
1660411828.651811,17:30:28.651811,4282,0.87800000
1660411840.370808,17:30:40.370808,4280,0.92000000
1660411851.704808,17:30:51.704808,4278,0.70600000
1660411863.263811,17:31:03.263811,4276,0.61000000
1660411874.937809,17:31:14.937809,4274,0.77800000
1660411886.293812,17:31:26.293812,4272,0.41700000
1660411897.593811,17:31:37.593811,4270,0.27100000
1660411909.758807,17:31:49.758807,4268,0.78700000
1660411921.292810,17:32:01.292810,4266,0.83400000
1660411932.768808,17:32:12.768808,4264,0.73100000
1660411943.967808,17:32:23.967808,4262,0.37700000
1660411955.653811,17:32:35.653811,4260,0.57700000
1660411966.738810,17:32:46.738810,4258,0.14500000
1660411979.303811,17:32:59.303811,4256,0.81500000
1660411990.921808,17:33:10.921808,4254,0.80500000
1660412002.656812,17:33:22.656812,4252,0.95400000
1660412013.851810,17:33:33.851810,4250,0.58300000
1660412025.220808,17:33:45.220808,4248,0.32800000
1660412037.048812,17:33:57.048812,4246,0.50700000
1660412048.901809,17:34:08.901809,4244,0.92400000
1660412060.463807,17:34:20.463807,4242,0.93700000
1660412071.580807,17:34:31.580807,4240,0.62000000
1660412083.194809,17:34:43.194809,4238,0.56600000
1660412094.162808,17:34:54.162808,4236,0.08200000
1660412106.469810,17:35:06.469810,4234,0.62500000
1660412118.508807,17:35:18.508807,4232,0.97500000
1660412129.870811,17:35:29.870811,4230,0.87100000
1660412141.921808,17:35:41.921808,4228,0.92200000
1660412153.220807,17:35:53.220807,4226,0.46500000
1660412165.137808,17:36:05.137808,4224,0.62600000
1660412177.111811,17:36:17.111811,4222,0.96200000
1660412188.278811,17:36:28.278811,4220,0.76400000
1660412199.421809,17:36:39.421809,4218,0.51000000
1660412211.142807,17:36:51.142807,4216,0.77400000
1660412223.006806,17:37:03.006806,4214,0.98100000
1660412234.512808,17:37:14.512808,4212,0.91100000
1660412245.631812,17:37:25.631812,4210,0.43500000
1660412257.076810,17:37:37.076810,4208,0.26200000
1660412268.595807,17:37:48.595807,4206,0.26800000
1660412280.608811,17:38:00.608811,4204,0.71100000
1660412292.378808,17:38:12.378808,4202,0.93300000
1660412303.672813,17:38:23.672813,4200,0.63100000
1660412315.637808,17:38:35.637808,4198,0.97400000
1660412327.132807,17:38:47.132807,4196,0.92500000
1660412338.574810,17:38:58.574810,4194,0.74300000
1660412350.160808,17:39:10.160808,4192,0.79000000
1660412361.787813,17:39:21.787813,4190,0.74000000
1660412373.559809,17:39:33.559809,4188,0.88300000
1660412384.645808,17:39:44.645808,4186,0.60800000
1660412396.617811,17:39:56.617811,4184,0.97900000
1660412407.745810,17:40:07.745810,4182,0.61200000
1660412419.483806,17:40:19.483806,4180,0.83600000
1660412431.198810,17:40:31.198810,4178,0.98100000
1660412442.314809,17:40:42.314809,4176,0.53200000
1660412454.229812,17:40:54.229812,4174,0.95100000
1660412465.693809,17:41:05.693809,4172,0.73900000
1660412477.042808,17:41:17.042808,4170,0.65200000
1660412488.983811,17:41:28.983811,4168,0.99200000
1660412500.220809,17:41:40.220809,4166,0.73300000
1660412511.512808,17:41:51.512808,4164,0.45800000
1660412522.850807,17:42:02.850807,4162,0.08400000
1660412534.701808,17:42:14.701808,4160,0.30900000
1660412546.659812,17:42:26.659812,4158,0.56200000
1660412558.173810,17:42:38.173810,4156,0.52200000
1660412569.917808,17:42:49.917808,4154,0.68300000
1660412581.592810,17:43:01.592810,4152,0.78300000
1660412592.886809,17:43:12.886809,4150,0.59500000
1660412604.558808,17:43:24.558808,4148,0.47600000
1660412616.597811,17:43:36.597811,4146,0.99100000
1660412627.681808,17:43:47.681808,4144,0.58100000
1660412639.562810,17:43:59.562810,4142,0.99000000
1660412650.861809,17:44:10.861809,4140,0.68900000
1660412661.971808,17:44:21.971808,4138,0.28100000
1660412674.052810,17:44:34.052810,4136,0.75100000
1660412685.636808,17:44:45.636808,4134,0.78000000
1660412697.353811,17:44:57.353811,4132,0.85900000
1660412708.790809,17:45:08.790809,4130,0.60300000
1660412720.932812,17:45:20.932812,4128,0.97700000
1660412732.046810,17:45:32.046810,4126,0.64100000
1660412743.062810,17:45:43.062810,4124,0.16200000
1660412755.082806,17:45:55.082806,4122,0.71600000
1660412766.487810,17:46:06.487810,4120,0.66800000
1660412778.186807,17:46:18.186807,4118,0.81600000
1660412790.017810,17:46:30.017810,4116,0.98100000
1660412801.252808,17:46:41.252808,4114,0.92900000
1660412812.940807,17:46:52.940807,4112,0.73400000
1660412824.305810,17:47:04.305810,4110,0.62000000
1660412836.395807,17:47:16.395807,4108,0.87300000
1660412847.393806,17:47:27.393806,4106,0.44200000
1660412859.512808,17:47:39.512808,4104,0.96500000
1660412871.238811,17:47:51.238811,4102,0.99000000
1660412882.424809,17:48:02.424809,4100,0.70700000
1660412894.039807,17:48:14.039807,4098,0.95700000
1660412905.363812,17:48:25.363812,4096,0.62000000
1660412917.177807,17:48:37.177807,4094,0.97300000
1660412928.931812,17:48:48.931812,4092,0.99700000
1660412940.418810,17:49:00.418810,4090,0.79800000
1660412952.152807,17:49:12.152807,4088,0.93500000
1660412963.665810,17:49:23.665810,4086,0.99700000
1660412974.984810,17:49:34.984810,4084,0.58400000
1660412986.057807,17:49:46.057807,4082,0.19300000
1660412997.526811,17:49:57.526811,4080,0.20900000
1660413009.271808,17:50:09.271808,4078,0.42100000
1660413020.895807,17:50:20.895807,4076,0.68500000
1660413032.194810,17:50:32.194810,4074,0.39700000
1660413044.194807,17:50:44.194807,4072,0.82100000
1660413055.747811,17:50:55.747811,4070,0.74800000
1660413067.316807,17:51:07.316807,4068,0.65600000
1660413079.053810,17:51:19.053810,4066,0.96300000
1660413090.623809,17:51:30.623809,4064,0.80700000
1660413101.957807,17:51:41.957807,4062,0.36300000
1660413113.226812,17:51:53.226812,4060,0.04000000
1660413125.148808,17:52:05.148808,4058,0.49000000
1660413137.219810,17:52:17.219810,4056,0.83700000
1660413148.834808,17:52:28.834808,4054,0.94900000
1660413160.087808,17:52:40.087808,4052,0.73300000
1660413171.694810,17:52:51.694810,4050,0.63300000
1660413183.219807,17:53:03.219807,4048,0.70400000
1660413195.007810,17:53:15.007810,4046,0.84000000
1660413206.407809,17:53:26.407809,4044,0.60700000
1660413217.605807,17:53:37.605807,4042,0.42700000
1660413229.596809,17:53:49.596809,4040,0.59400000
1660413241.419808,17:54:01.419808,4038,0.83800000
1660413253.049811,17:54:13.049811,4036,0.83100000
1660413264.187808,17:54:24.187808,4034,0.40200000
1660413276.429811,17:54:36.429811,4032,0.96000000
1660413287.745809,17:54:47.745809,4030,0.62200000
1660413299.062807,17:54:59.062807,4028,0.19200000
1660413310.891809,17:55:10.891809,4026,0.58900000
1660413323.037807,17:55:23.037807,4024,0.83400000
1660413334.676809,17:55:34.676809,4022,0.84500000
1660413345.925808,17:55:45.925808,4020,0.50400000
1660413357.863811,17:55:57.863811,4018,0.93600000
1660413369.177808,17:56:09.177808,4016,0.80100000
1660413380.341806,17:56:20.341806,4014,0.56200000
1660413392.044811,17:56:32.044811,4012,0.90900000
1660413403.654809,17:56:43.654809,4010,0.84400000
1660413415.273812,17:56:55.273812,4008,0.71000000
1660413426.527810,17:57:06.527810,4006,0.45300000
1660413438.157808,17:57:18.157808,4004,0.70600000
1660413449.810812,17:57:29.810812,4002,0.87700000
1660413461.682808,17:57:41.682808,4000,0.99200000
1660413473.179807,17:57:53.179807,3998,0.83300000
1660413484.960810,17:58:04.960810,3996,0.82800000
1660413496.130808,17:58:16.130808,3994,0.49200000
1660413508.123810,17:58:28.123810,3992,0.84200000
1660413519.440808,17:58:39.440808,3990,0.89900000
1660413530.682809,17:58:50.682809,3988,0.69600000
1660413541.727811,17:59:01.727811,3986,0.29000000
1660413554.067808,17:59:14.067808,3984,0.77200000
1660413565.880811,17:59:25.880811,3982,0.99700000
1660413577.045809,17:59:37.045809,3980,0.55500000
1660413589.128811,17:59:49.128811,3978,0.99100000
1660413600.280810,18:00:00.280810,3976,0.61100000
1660413612.105807,18:00:12.105807,3974,0.94200000
1660413623.645811,18:00:23.645811,3972,0.94300000
1660413634.695809,18:00:34.695809,3970,0.45700000
1660413646.168807,18:00:46.168807,3968,0.27300000
1660413657.983810,18:00:57.983810,3966,0.55900000
1660413669.996807,18:01:09.996807,3964,0.86000000
1660413681.394810,18:01:21.394810,3962,0.53900000
1660413692.995807,18:01:32.995807,3960,0.23900000
1660413705.240810,18:01:45.240810,3958,0.62900000
1660413716.359808,18:01:56.359808,3956,0.16500000
1660413728.089812,18:02:08.089812,3954,0.25800000
1660413739.922810,18:02:19.922810,3952,0.72400000
1660413751.140807,18:02:31.140807,3950,0.49800000
1660413762.312807,18:02:42.312807,3948,0.10800000
1660413774.292809,18:02:54.292809,3946,0.57900000
1660413785.961813,18:03:05.961813,3944,0.70100000
1660413797.500810,18:03:17.500810,3942,0.61100000
1660413808.735807,18:03:28.735807,3940,0.52800000
1660413820.382811,18:03:40.382811,3938,0.67200000
1660413832.151808,18:03:52.151808,3936,0.94900000
1660413843.563812,18:04:03.563812,3934,0.76500000
1660413855.169809,18:04:15.169809,3932,0.84200000
1660413866.459807,18:04:26.459807,3930,0.37500000
1660413877.910813,18:04:37.910813,3928,0.24500000
1660413890.131808,18:04:50.131808,3926,0.76200000
1660413902.009811,18:05:02.009811,3924,0.69100000
1660413913.682808,18:05:13.682808,3922,0.83300000
1660413925.015813,18:05:25.015813,3920,0.57800000
1660413936.370810,18:05:36.370810,3918,0.56200000
1660413948.307807,18:05:48.307807,3916,0.87600000
1660413959.678811,18:05:59.678811,3914,0.92900000
1660413970.772811,18:06:10.772811,3912,0.45600000
1660413982.872808,18:06:22.872808,3910,0.91400000
1660413994.285810,18:06:34.285810,3908,0.94600000
1660414005.528810,18:06:45.528810,3906,0.55100000
1660414016.926798,18:06:56.926798,3904,0.24700000
1660414028.360811,18:07:08.360811,3902,0.04400000
1660414040.397807,18:07:20.397807,3900,0.20400000
1660414052.081810,18:07:32.081810,3898,0.48000000
1660414064.223807,18:07:44.223807,3896,0.91000000
1660414075.617810,18:07:55.617810,3894,0.79000000
1660414087.450807,18:08:07.450807,3892,0.99400000
1660414098.515807,18:08:18.515807,3890,0.65100000
1660414110.195810,18:08:30.195810,3888,0.59400000
1660414121.821806,18:08:41.821806,3886,0.59800000
1660414133.343810,18:08:53.343810,3884,0.61700000
1660414145.099808,18:09:05.099808,3882,0.96100000
1660414156.086806,18:09:16.086806,3880,0.62400000
1660414167.667810,18:09:27.667810,3878,0.77800000
1660414178.977808,18:09:38.977808,3876,0.59100000
1660414190.621811,18:09:50.621811,3874,0.58100000
1660414202.343809,18:10:02.343809,3872,0.78600000
1660414213.636807,18:10:13.636807,3870,0.31100000
1660414225.806809,18:10:25.806809,3868,0.82300000
1660414237.279806,18:10:37.279806,3866,0.54100000
1660414249.147812,18:10:49.147812,3864,0.71600000
1660414261.010811,18:11:01.010811,3862,0.97500000
1660414271.994812,18:11:11.994812,3860,0.51400000
1660414283.511808,18:11:23.511808,3858,0.33400000
1660414294.867812,18:11:34.867812,3856,0.08300000
1660414306.960810,18:11:46.960810,3854,0.49400000
1660414318.832812,18:11:58.832812,3852,0.89100000
1660414330.516809,18:12:10.516809,3850,0.91400000
1660414342.236806,18:12:22.236806,3848,0.89000000
1660414353.548810,18:12:33.548810,3846,0.58900000
1660414364.853808,18:12:44.853808,3844,0.38800000
1660414376.603812,18:12:56.603812,3842,0.60300000
1660414388.401809,18:13:08.401809,3840,0.82300000
1660414399.374807,18:13:19.374807,3838,0.34400000
1660414411.144811,18:13:31.144811,3836,0.67300000
1660414422.769809,18:13:42.769809,3834,0.80100000
1660414434.222812,18:13:54.222812,3832,0.80300000
1660414445.538809,18:14:05.538809,3830,0.71400000
1660414457.156804,18:14:17.156804,3828,0.58600000
1660414468.634809,18:14:28.634809,3826,0.36100000
1660414480.746807,18:14:40.746807,3824,0.97800000
1660414492.257811,18:14:52.257811,3822,0.84800000
1660414503.524805,18:15:03.524805,3820,0.53600000
1660414515.530811,18:15:15.530811,3818,0.95800000
1660414526.743810,18:15:26.743810,3816,0.50500000
1660414538.635807,18:15:38.635807,3814,0.81800000
1660414550.333810,18:15:50.333810,3812,0.95800000
1660414561.556808,18:16:01.556808,3810,0.71200000
1660414573.572810,18:16:13.572810,3808,0.99400000
1660414584.782809,18:16:24.782809,3806,0.90800000
1660414596.388807,18:16:36.388807,3804,0.81600000
1660414607.962809,18:16:47.962809,3802,0.90600000
1660414619.228808,18:16:59.228808,3800,0.72200000
1660414630.392807,18:17:10.392807,3798,0.35000000
1660414642.720808,18:17:22.720808,3796,1.00000000
1660414653.752806,18:17:33.752806,3794,0.56900000
1660414665.327810,18:17:45.327810,3792,0.63500000
1660414677.018808,18:17:57.018808,3790,0.94900000
1660414688.153808,18:18:08.153808,3788,0.61300000
1660414700.052808,18:18:20.052808,3786,0.82600000
1660414711.205807,18:18:31.205807,3784,0.34800000
1660414723.274809,18:18:43.274809,3782,0.81000000
1660414735.070806,18:18:55.070806,3780,0.93300000
1660414746.434809,18:19:06.434809,3778,0.77300000
1660414757.866808,18:19:17.866808,3776,0.51800000
1660414769.517812,18:19:29.517812,3774,0.63800000
