,,,Trigger SOV_GunStart Applied Dither
1660408545.431801,16:35:45.431801,4849,0.67900000
1660408557.302801,16:35:57.302801,4847,0.93900000
1660408568.865801,16:36:08.865801,4845,0.55300000
1660408580.456801,16:36:20.456801,4843,0.68600000
1660408592.091801,16:36:32.091801,4841,0.65300000
1660408603.616801,16:36:43.616801,4839,0.66700000
1660408615.033801,16:36:55.033801,4837,0.43600000
1660408626.154801,16:37:06.154801,4835,0.16200000
1660408638.482801,16:37:18.482801,4833,0.85900000
1660408649.759802,16:37:29.759802,4831,0.66100000
1660408661.735801,16:37:41.735801,4829,0.90500000
1660408672.616801,16:37:52.616801,4827,0.48600000
1660408684.653801,16:38:04.653801,4825,0.84500000
1660408695.681801,16:38:15.681801,4823,0.50000000
1660408707.709801,16:38:27.709801,4821,0.69100000
1660408719.629801,16:38:39.629801,4819,0.99900000
1660408730.661801,16:38:50.661801,4817,0.51500000
1660408742.652801,16:39:02.652801,4815,0.99500000
1660408754.179801,16:39:14.179801,4813,0.99500000
1660408765.556801,16:39:25.556801,4811,0.77900000
1660408777.081801,16:39:37.081801,4809,0.65900000
1660408788.652801,16:39:48.652801,4807,0.62900000
1660408800.008801,16:40:00.008801,4805,0.33000000
1660408812.010801,16:40:12.010801,4803,0.80600000
1660408823.553801,16:40:23.553801,4801,0.70800000
1660408835.090801,16:40:35.090801,4799,0.92700000
1660408846.562801,16:40:46.562801,4797,0.59000000
1660408857.884801,16:40:57.884801,4795,0.27500000
1660408869.848801,16:41:09.848801,4793,0.80100000
1660408881.585801,16:41:21.585801,4791,0.94400000
1660408893.174801,16:41:33.174801,4789,0.97700000
1660408904.453801,16:41:44.453801,4787,0.84700000
1660408915.535801,16:41:55.535801,4785,0.40400000
1660408927.158801,16:42:07.158801,4783,0.42100000
1660408939.086801,16:42:19.086801,4781,0.74100000
1660408950.026801,16:42:30.026801,4779,0.32900000
1660408961.983801,16:42:41.983801,4777,0.53800000
1660408973.659801,16:42:53.659801,4775,0.88100000
1660408985.259801,16:43:05.259801,4773,0.98700000
1660408996.580801,16:43:16.580801,4771,0.58500000
1660409008.527801,16:43:28.527801,4769,0.95600000
1660409019.914801,16:43:39.914801,4767,0.71000000
1660409031.620801,16:43:51.620801,4765,0.68300000
1660409043.525801,16:44:03.525801,4763,0.83900000
1660409055.443801,16:44:15.443801,4761,0.98900000
1660409066.605801,16:44:26.605801,4759,0.62800000
1660409077.938801,16:44:37.938801,4757,0.44200000
1660409089.539801,16:44:49.539801,4755,0.45000000
1660409100.621801,16:45:00.621801,4753,0.16800000
1660409112.577801,16:45:12.577801,4751,0.44700000
1660409124.581801,16:45:24.581801,4749,0.87200000
1660409136.215801,16:45:36.215801,4747,0.70600000
1660409147.939801,16:45:47.939801,4745,0.90900000
1660409159.496801,16:45:59.496801,4743,0.86700000
1660409170.472801,16:46:10.472801,4741,0.41200000
1660409182.535801,16:46:22.535801,4739,0.79900000
1660409193.685801,16:46:33.685801,4737,0.42600000
1660409205.724801,16:46:45.724801,4735,0.94300000
1660409217.596801,16:46:57.596801,4733,0.99500000
1660409228.848801,16:47:08.848801,4731,0.65700000
1660409240.564801,16:47:20.564801,4729,0.80700000
1660409252.225801,16:47:32.225801,4727,0.83100000
1660409263.758801,16:47:43.758801,4725,0.84700000
1660409274.827801,16:47:54.827801,4723,0.44600000
1660409286.645801,16:48:06.645801,4721,0.70400000
1660409298.052801,16:48:18.052801,4719,0.65300000
1660409309.337801,16:48:29.337801,4717,0.36900000
1660409321.225801,16:48:41.225801,4715,0.66100000
1660409332.647801,16:48:52.647801,4713,0.47600000
1660409344.694801,16:49:04.694801,4711,0.91000000
1660409355.845801,16:49:15.845801,4709,0.43400000
1660409367.319801,16:49:27.319801,4707,0.13800000
1660409379.168801,16:49:39.168801,4705,0.47500000
1660409391.087801,16:49:51.087801,4703,0.85900000
1660409402.546801,16:50:02.546801,4701,0.82900000
1660409414.274801,16:50:14.274801,4699,0.98900000
1660409425.716801,16:50:25.716801,4697,0.61100000
1660409437.356801,16:50:37.356801,4695,0.50500000
1660409449.277801,16:50:49.277801,4693,0.92300000
1660409460.669801,16:51:00.669801,4691,0.60300000
1660409471.947801,16:51:11.947801,4689,0.59400000
1660409483.933801,16:51:23.933801,4687,0.86600000
1660409495.310801,16:51:35.310801,4685,0.63400000
1660409507.161801,16:51:47.161801,4683,0.64800000
1660409518.674801,16:51:58.674801,4681,0.32200000
1660409530.488801,16:52:10.488801,4679,0.62200000
1660409542.269801,16:52:22.269801,4677,0.73400000
1660409554.064801,16:52:34.064801,4675,0.88800000
1660409565.698801,16:52:45.698801,4673,0.92600000
1660409577.231801,16:52:57.231801,4671,0.89300000
1660409588.566801,16:53:08.566801,4669,0.47500000
1660409599.236801,16:53:19.236801,4667,0.02300000
1660409611.346801,16:53:31.346801,4665,0.40800000
1660409623.326801,16:53:43.326801,4663,0.95600000
1660409634.603801,16:53:54.603801,4661,0.76000000
1660409645.868801,16:54:05.868801,4659,0.51800000
1660409658.096801,16:54:18.096801,4657,0.92700000
1660409669.290801,16:54:29.290801,4655,0.77900000
1660409681.084801,16:54:41.084801,4653,0.99300000
1660409692.292801,16:54:52.292801,4651,0.66100000
1660409703.517801,16:55:03.517801,4649,0.29900000
1660409715.547801,16:55:15.547801,4647,0.63200000
1660409726.690801,16:55:26.690801,4645,0.44000000
1660409739.035801,16:55:39.035801,4643,0.99100000
1660409750.081801,16:55:50.081801,4641,0.58500000
1660409761.266801,16:56:01.266801,4639,0.38700000
1660409772.898801,16:56:12.898801,4637,0.29400000
1660409784.364801,16:56:24.364801,4635,0.25000000
1660409796.516801,16:56:36.516801,4633,0.72600000
1660409808.029801,16:56:48.029801,4631,0.88800000
1660409819.806801,16:56:59.806801,4629,0.91100000
1660409831.280801,16:57:11.280801,4627,0.63600000
1660409843.229801,16:57:23.229801,4625,0.99900000
1660409854.212801,16:57:34.212801,4623,0.55100000
1660409866.233801,16:57:46.233801,4621,0.76300000
1660409877.709801,16:57:57.709801,4619,0.83700000
1660409889.019801,16:58:09.019801,4617,0.62000000
1660409900.677801,16:58:20.677801,4615,0.84300000
1660409912.400801,16:58:32.400801,4613,0.95000000
1660409923.721801,16:58:43.721801,4611,0.79700000
1660409935.297801,16:58:55.297801,4609,0.74700000
1660409946.636801,16:59:06.636801,4607,0.40200000
1660409958.060801,16:59:18.060801,4605,0.24700000
1660409969.742801,16:59:29.742801,4603,0.47600000
1660409981.587801,16:59:41.587801,4601,0.59200000
1660409992.594801,16:59:52.594801,4599,0.14600000
1660410004.507801,17:00:04.507801,4597,0.64600000
1660410016.355801,17:00:16.355801,4595,0.79700000
1660410027.672801,17:00:27.672801,4593,0.57300000
1660410039.026801,17:00:39.026801,4591,0.50200000
1660410050.261801,17:00:50.261801,4589,0.07300000
1660410062.430801,17:01:02.430801,4587,0.49800000
1660410074.627801,17:01:14.627801,4585,0.94500000
1660410086.032801,17:01:26.032801,4583,0.64700000
1660410098.002801,17:01:38.002801,4581,0.95400000
1660410109.558801,17:01:49.558801,4579,0.99300000
1660410120.967801,17:02:00.967801,4577,0.65300000
1660410132.787801,17:02:12.787801,4575,0.98900000
1660410144.291801,17:02:24.291801,4573,0.99700000
1660410155.392801,17:02:35.392801,4571,0.74500000
1660410166.955801,17:02:46.955801,4569,0.53500000
1660410178.559801,17:02:58.559801,4567,0.68000000
1660410190.335801,17:03:10.335801,4565,0.81500000
1660410201.820801,17:03:21.820801,4563,0.71100000
1660410213.652801,17:03:33.652801,4561,0.96500000
1660410224.880801,17:03:44.880801,4559,0.58200000
1660410236.174801,17:03:56.174801,4557,0.19500000
1660410247.749801,17:04:07.749801,4555,0.23300000
1660410259.639801,17:04:19.639801,4553,0.57000000
1660410271.470801,17:04:31.470801,4551,0.92500000
1660410282.915801,17:04:42.915801,4549,0.76100000
1660410294.391801,17:04:54.391801,4547,0.67400000
1660410305.991801,17:05:05.991801,4545,0.73300000
1660410317.278801,17:05:17.278801,4543,0.30100000
1660410329.541801,17:05:29.541801,4541,0.72800000
1660410341.481801,17:05:41.481801,4539,0.98500000
1660410352.566801,17:05:52.566801,4537,0.57800000
1660410364.489801,17:06:04.489801,4535,0.99400000
1660410376.111801,17:06:16.111801,4533,0.97300000
1660410387.461801,17:06:27.461801,4531,0.71600000
1660410399.257801,17:06:39.257801,4529,0.85800000
1660410411.007801,17:06:51.007801,4527,0.96600000
1660410422.411801,17:07:02.411801,4525,0.80400000
1660410433.789801,17:07:13.789801,4523,0.43000000
1660410444.849801,17:07:24.849801,4521,0.33600000
1660410456.203801,17:07:36.203801,4519,0.21300000
1660410468.227801,17:07:48.227801,4517,0.98500000
1660410479.329801,17:07:59.329801,4515,0.50100000
1660410490.512801,17:08:10.512801,4513,0.11700000
1660410502.521801,17:08:22.521801,4511,0.56300000
1660410514.595801,17:08:34.595801,4509,0.94100000
1660410525.665801,17:08:45.665801,4507,0.85500000
1660410537.207801,17:08:57.207801,4505,0.56700000
1660410549.307801,17:09:09.307801,4503,0.88400000
1660410560.894801,17:09:20.894801,4501,0.97200000
1660410572.512801,17:09:32.512801,4499,0.97500000
1660410583.714801,17:09:43.714801,4497,0.53600000
1660410595.402801,17:09:55.402801,4495,0.75300000
1660410607.295801,17:10:07.295801,4493,0.95700000
1660410618.320801,17:10:18.320801,4491,0.55900000
1660410629.900801,17:10:29.900801,4489,0.34000000
1660410641.701801,17:10:41.701801,4487,0.46700000
1660410653.611801,17:10:53.611801,4485,0.91700000
1660410665.034801,17:11:05.034801,4483,0.66000000
1660410676.317801,17:11:16.317801,4481,0.68300000
1660410688.217801,17:11:28.217801,4479,0.95900000
1660410699.210801,17:11:39.210801,4477,0.47400000
1660410710.316801,17:11:50.316801,4475,0.04700000
1660410722.152801,17:12:02.152801,4473,0.28900000
1660410733.716801,17:12:13.716801,4471,0.12000000
1660410745.895801,17:12:25.895801,4469,0.68900000
1660410757.473801,17:12:37.473801,4467,0.73600000
1660410769.014801,17:12:49.014801,4465,0.55300000
1660410780.785801,17:13:00.785801,4463,0.98000000
1660410792.402801,17:13:12.402801,4461,0.92000000
1660410803.860801,17:13:23.860801,4459,0.86100000
1660410815.077801,17:13:35.077801,4457,0.50900000
1660410826.819801,17:13:46.819801,4455,0.83000000
1660410838.646801,17:13:58.646801,4453,0.98600000
1660410849.757801,17:14:09.757801,4451,0.50400000
1660410861.104801,17:14:21.104801,4449,0.18500000
1660410872.992801,17:14:32.992801,4447,0.62400000
1660410884.779801,17:14:44.779801,4445,0.78400000
1660410895.844801,17:14:55.844801,4443,0.40100000
1660410907.854801,17:15:07.854801,4441,0.90000000
1660410919.466801,17:15:19.466801,4439,0.96400000
1660410931.141801,17:15:31.141801,4437,0.83500000
1660410942.398801,17:15:42.398801,4435,0.55600000
1660410954.191801,17:15:54.191801,4433,0.64500000
1660410965.643801,17:16:05.643801,4431,0.60000000
1660410977.114801,17:16:17.114801,4429,0.14000000
1660410988.841801,17:16:28.841801,4427,0.25500000
1660411000.819801,17:16:40.819801,4425,0.62000000
1660411012.766801,17:16:52.766801,4423,0.98900000
1660411023.918801,17:17:03.918801,4421,0.69000000
1660411035.255801,17:17:15.255801,4419,0.54500000
1660411047.186801,17:17:27.186801,4417,0.77100000
1660411058.668801,17:17:38.668801,4415,0.98100000
1660411070.180801,17:17:50.180801,4413,0.96500000
1660411081.276801,17:18:01.276801,4411,0.57400000
1660411092.771801,17:18:12.771801,4409,0.27500000
1660411104.209801,17:18:24.209801,4407,0.40000000
1660411116.590801,17:18:36.590801,4405,0.96200000
1660411127.687801,17:18:47.687801,4403,0.50400000
1660411138.926801,17:18:58.926801,4401,0.16100000
1660411151.216801,17:19:11.216801,4399,0.85400000
1660411163.082801,17:19:23.082801,4397,0.96200000
1660411174.500801,17:19:34.500801,4395,0.87000000
1660411185.960802,17:19:45.960802,4393,0.79300000
1660411197.317801,17:19:57.317801,4391,0.56500000
1660411209.450801,17:20:09.450801,4389,0.86900000
1660411220.896801,17:20:20.896801,4387,0.89600000
1660411232.617801,17:20:32.617801,4385,0.98200000
1660411243.950801,17:20:43.950801,4383,0.78500000
1660411255.290801,17:20:55.290801,4381,0.33000000
1660411267.092801,17:21:07.092801,4379,0.59900000
1660411278.824801,17:21:18.824801,4377,0.47300000
1660411290.640801,17:21:30.640801,4375,0.79800000
1660411302.480801,17:21:42.480801,4373,0.99900000
1660411313.711801,17:21:53.711801,4371,0.80400000
1660411325.322801,17:22:05.322801,4369,0.84900000
1660411336.722801,17:22:16.722801,4367,0.79700000
1660411348.070801,17:22:28.070801,4365,0.42000000
1660411360.047801,17:22:40.047801,4363,0.92400000
1660411371.659801,17:22:51.659801,4361,0.88400000
1660411383.237801,17:23:03.237801,4359,0.91700000
1660411394.550801,17:23:14.550801,4357,0.50100000
1660411405.804801,17:23:25.804801,4355,0.09600000
1660411417.938801,17:23:37.938801,4353,0.58000000
1660411429.097801,17:23:49.097801,4351,0.29900000
1660411441.064801,17:24:01.064801,4349,0.57900000
1660411452.816801,17:24:12.816801,4347,0.95000000
1660411464.111801,17:24:24.111801,4345,0.67100000
1660411475.795801,17:24:35.795801,4343,0.93000000
1660411487.153801,17:24:47.153801,4341,0.74000000
1660411498.777801,17:24:58.777801,4339,0.88100000
1660411510.537801,17:25:10.537801,4337,0.98900000
1660411521.670801,17:25:21.670801,4335,0.59200000
1660411533.776801,17:25:33.776801,4333,0.96900000
1660411545.107801,17:25:45.107801,4331,0.88500000
1660411556.416802,17:25:56.416802,4329,0.52700000
1660411567.613801,17:26:07.613801,4327,0.12300000
1660411579.403801,17:26:19.403801,4325,0.49100000
1660411591.032801,17:26:31.032801,4323,0.60100000
1660411602.779801,17:26:42.779801,4321,0.60300000
1660411614.276801,17:26:54.276801,4319,0.63300000
1660411625.416801,17:27:05.416801,4317,0.15400000
1660411637.726801,17:27:17.726801,4315,0.65100000
1660411649.063801,17:27:29.063801,4313,0.44800000
1660411660.811801,17:27:40.811801,4311,0.69200000
1660411672.432801,17:27:52.432801,4309,0.84200000
1660411684.048801,17:28:04.048801,4307,0.68800000
1660411695.948801,17:28:15.948801,4305,0.97200000
1660411707.138801,17:28:27.138801,4303,0.58100000
1660411719.210801,17:28:39.210801,4301,0.98200000
1660411730.474801,17:28:50.474801,4299,0.70100000
1660411741.770801,17:29:01.770801,4297,0.56500000
1660411753.833801,17:29:13.833801,4295,0.89000000
1660411765.176801,17:29:25.176801,4293,0.84700000
1660411776.605801,17:29:36.605801,4291,0.85000000
1660411787.858801,17:29:47.858801,4289,0.45200000
1660411799.907801,17:29:59.907801,4287,0.98100000
1660411811.321801,17:30:11.321801,4285,0.92100000
1660411822.411801,17:30:22.411801,4283,0.45400000
1660411833.802801,17:30:33.802801,4281,0.24500000
1660411845.977801,17:30:45.977801,4279,0.85600000
1660411857.616801,17:30:57.616801,4277,0.74900000
1660411869.204801,17:31:09.204801,4275,0.87700000
1660411880.522801,17:31:20.522801,4273,0.40700000
1660411892.282801,17:31:32.282801,4271,0.69100000
1660411903.859801,17:31:43.859801,4269,0.74700000
1660411915.008801,17:31:55.008801,4267,0.45500000
1660411927.103801,17:32:07.103801,4265,0.77500000
1660411938.497801,17:32:18.497801,4263,0.71800000
1660411950.169801,17:32:30.169801,4261,0.82000000
1660411961.231801,17:32:41.231801,4259,0.47500000
1660411973.388801,17:32:53.388801,4257,0.91100000
1660411985.004801,17:33:05.004801,4255,0.78800000
1660411996.894801,17:33:16.894801,4253,0.99800000
1660412008.050801,17:33:28.050801,4251,0.69700000
1660412019.774801,17:33:39.774801,4249,0.67300000
1660412031.472801,17:33:51.472801,4247,0.85100000
1660412042.993801,17:34:02.993801,4245,0.65500000
1660412054.595801,17:34:14.595801,4243,0.90600000
1660412065.766801,17:34:25.766801,4241,0.55100000
1660412077.218801,17:34:37.218801,4239,0.51400000
1660412089.106801,17:34:49.106801,4237,0.80500000
1660412100.378801,17:35:00.378801,4235,0.56000000
1660412112.604801,17:35:12.604801,4233,0.97200000
1660412124.198801,17:35:24.198801,4231,0.84400000
1660412135.824801,17:35:35.824801,4229,0.85500000
1660412147.747801,17:35:47.747801,4227,0.91500000
1660412158.992801,17:35:58.992801,4225,0.61500000
1660412170.528801,17:36:10.528801,4223,0.13900000
1660412182.129801,17:36:22.129801,4221,0.27400000
1660412193.812801,17:36:33.812801,4219,0.71700000
1660412204.855802,17:36:44.855802,4217,0.27200000
1660412216.861801,17:36:56.861801,4215,0.59300000
1660412228.800801,17:37:08.800801,4213,0.95700000
1660412239.911802,17:37:19.911802,4211,0.50200000
1660412251.399801,17:37:31.399801,4209,0.42100000
1660412263.121801,17:37:43.121801,4207,0.62800000
1660412274.955801,17:37:54.955801,4205,0.87300000
1660412286.281801,17:38:06.281801,4203,0.68800000
1660412297.763801,17:38:17.763801,4201,0.56100000
1660412309.509801,17:38:29.509801,4199,0.73400000
1660412320.968801,17:38:40.968801,4197,0.46600000
1660412332.810801,17:38:52.810801,4195,0.82700000
1660412343.906801,17:39:03.906801,4193,0.41200000
1660412355.591801,17:39:15.591801,4191,0.39700000
1660412367.366801,17:39:27.366801,4189,0.51200000
1660412379.221801,17:39:39.221801,4187,0.95700000
1660412390.509801,17:39:50.509801,4185,0.57000000
1660412401.474801,17:40:01.474801,4183,0.27700000
1660412413.800801,17:40:13.800801,4181,0.82400000
1660412424.848801,17:40:24.848801,4179,0.46800000
1660412436.522801,17:40:36.522801,4177,0.52400000
1660412448.167801,17:40:48.167801,4175,0.54700000
1660412460.010801,17:41:00.010801,4173,0.95200000
1660412471.237801,17:41:11.237801,4171,0.60800000
1660412482.413801,17:41:22.413801,4169,0.25000000
1660412493.923801,17:41:33.923801,4167,0.25000000
1660412505.886801,17:41:45.886801,4165,0.64100000
1660412517.066801,17:41:57.066801,4163,0.16100000
1660412528.796801,17:42:08.796801,4161,0.34200000
1660412541.096801,17:42:21.096801,4159,0.90100000
1660412552.706801,17:42:32.706801,4157,0.84000000
1660412564.209801,17:42:44.209801,4155,0.80700000
1660412575.461801,17:42:55.461801,4153,0.40000000
1660412587.071801,17:43:07.071801,4151,0.53200000
1660412599.200801,17:43:19.200801,4149,0.99200000
1660412610.558801,17:43:30.558801,4147,0.72700000
1660412622.379801,17:43:42.379801,4145,0.99800000
1660412633.718801,17:43:53.718801,4143,0.85700000
1660412645.100801,17:44:05.100801,4141,0.66900000
1660412656.920801,17:44:16.920801,4139,0.99200000
1660412668.308801,17:44:28.308801,4137,0.69700000
1660412679.966801,17:44:39.966801,4135,0.95100000
1660412691.719801,17:44:51.719801,4133,0.97300000
1660412703.265801,17:45:03.265801,4131,0.98900000
1660412714.827801,17:45:14.827801,4129,0.65700000
1660412726.574801,17:45:26.574801,4127,0.94800000
1660412737.913801,17:45:37.913801,4125,0.83000000
1660412749.268801,17:45:49.268801,4123,0.57900000
1660412760.918801,17:46:00.918801,4121,0.89600000
1660412772.001801,17:46:12.001801,4119,0.50500000
1660412783.602801,17:46:23.602801,4117,0.42800000
1660412795.400801,17:46:35.400801,4115,0.73000000
1660412807.142801,17:46:47.142801,4113,0.93600000
1660412818.769801,17:46:58.769801,4111,0.81600000
1660412830.255801,17:47:10.255801,4109,0.52800000
1660412842.206801,17:47:22.206801,4107,0.93700000
1660412853.150801,17:47:33.150801,4105,0.45500000
1660412864.692801,17:47:44.692801,4103,0.38500000
1660412876.419801,17:47:56.419801,4101,0.43100000
1660412887.382801,17:48:07.382801,4099,0.00600000
1660412899.441801,17:48:19.441801,4097,0.54300000
1660412911.142801,17:48:31.142801,4095,0.70500000
1660412922.989801,17:48:42.989801,4093,0.89800000
1660412934.377801,17:48:54.377801,4091,0.68700000
1660412946.395801,17:49:06.395801,4089,0.95400000
1660412957.470801,17:49:17.470801,4087,0.58200000
1660412969.198801,17:49:29.198801,4085,0.74400000
1660412980.970801,17:49:40.970801,4083,0.87000000
1660412992.227801,17:49:52.227801,4081,0.58100000
1660413003.905801,17:50:03.905801,4079,0.91100000
1660413014.875801,17:50:14.875801,4077,0.45700000
1660413026.301801,17:50:26.301801,4075,0.34500000
1660413037.912801,17:50:37.912801,4073,0.38300000
1660413050.052801,17:50:50.052801,4071,0.79500000
1660413061.403801,17:51:01.403801,4069,0.59900000
1660413072.496801,17:51:12.496801,4067,0.12700000
1660413084.553801,17:51:24.553801,4065,0.50700000
1660413096.331801,17:51:36.331801,4063,0.56100000
1660413107.595801,17:51:47.595801,4061,0.19500000
1660413119.232801,17:51:59.232801,4059,0.17400000
1660413130.607801,17:52:10.607801,4057,0.08900000
1660413142.478801,17:52:22.478801,4055,0.35500000
1660413154.489801,17:52:34.489801,4053,0.82500000
1660413165.929801,17:52:45.929801,4051,0.70300000
1660413177.253801,17:52:57.253801,4049,0.50200000
1660413188.803801,17:53:08.803801,4047,0.51500000
1660413200.641801,17:53:20.641801,4045,0.65300000
1660413211.602801,17:53:31.602801,4043,0.21300000
1660413223.587801,17:53:43.587801,4041,0.53800000
1660413235.680801,17:53:55.680801,4039,0.93100000
1660413247.266801,17:54:07.266801,4037,0.93200000
1660413258.746801,17:54:18.746801,4035,0.85200000
1660413270.428801,17:54:30.428801,4033,0.76900000
1660413282.171801,17:54:42.171801,4031,0.88100000
1660413293.399801,17:54:53.399801,4029,0.47800000
1660413305.664801,17:55:05.664801,4027,0.96400000
1660413317.085801,17:55:17.085801,4025,0.85000000
1660413328.422801,17:55:28.422801,4023,0.45000000
1660413340.529801,17:55:40.529801,4021,0.85300000
1660413351.736801,17:55:51.736801,4019,0.58500000
1660413362.855801,17:56:02.855801,4017,0.19300000
1660413374.595801,17:56:14.595801,4015,0.48000000
1660413386.159801,17:56:26.159801,4013,0.77900000
1660413397.872801,17:56:37.872801,4011,0.96000000
1660413409.550801,17:56:49.550801,4009,0.81800000
1660413421.063801,17:57:01.063801,4007,0.84600000
1660413432.603801,17:57:12.603801,4005,0.93500000
1660413444.006801,17:57:24.006801,4003,0.68100000
1660413455.372801,17:57:35.372801,4001,0.58700000
1660413466.980801,17:57:46.980801,3999,0.48700000
1660413478.946801,17:57:58.946801,3997,0.81100000
1660413490.279801,17:58:10.279801,3995,0.44900000
1660413501.535801,17:58:21.535801,3993,0.15500000
1660413513.333801,17:58:33.333801,3991,0.48000000
1660413524.874801,17:58:44.874801,3989,0.61100000
1660413536.102801,17:58:56.102801,3987,0.46400000
1660413547.587801,17:59:07.587801,3985,0.12700000
1660413559.938801,17:59:19.938801,3983,0.85500000
1660413571.176801,17:59:31.176801,3981,0.41500000
1660413582.831801,17:59:42.831801,3979,0.66000000
1660413594.783801,17:59:54.783801,3977,0.91900000
1660413605.867801,18:00:05.867801,3975,0.50600000
1660413617.843801,18:00:17.843801,3973,0.93900000
1660413629.348801,18:00:29.348801,3971,0.97200000
1660413640.938801,18:00:40.938801,3969,0.81500000
1660413652.481801,18:00:52.481801,3967,0.92600000
1660413663.906801,18:01:03.906801,3965,0.51700000
1660413675.316801,18:01:15.316801,3963,0.48000000
1660413687.669801,18:01:27.669801,3961,0.93000000
1660413699.395801,18:01:39.395801,3959,0.73000000
1660413710.831801,18:01:50.831801,3957,0.52200000
1660413722.814801,18:02:02.814801,3955,0.74200000
1660413734.329801,18:02:14.329801,3953,0.77100000
1660413745.168801,18:02:25.168801,3951,0.29400000
1660413756.811801,18:02:36.811801,3949,0.22000000
1660413768.424801,18:02:48.424801,3947,0.52800000
1660413780.222801,18:03:00.222801,3945,0.69500000
1660413791.291801,18:03:11.291801,3943,0.34300000
1660413803.195801,18:03:23.195801,3941,0.66900000
1660413814.290801,18:03:34.290801,3939,0.37300000
1660413825.980801,18:03:45.980801,3937,0.58800000
1660413837.934801,18:03:57.934801,3935,0.99100000
1660413849.192801,18:04:09.192801,3933,0.67000000
1660413861.009801,18:04:21.009801,3931,0.81600000
1660413872.602801,18:04:32.602801,3929,0.61300000
1660413883.738801,18:04:43.738801,3927,0.34500000
1660413895.592801,18:04:55.592801,3925,0.23200000
1660413907.607801,18:05:07.607801,3923,0.68700000
1660413919.525801,18:05:19.525801,3921,0.83900000
1660413930.349801,18:05:30.349801,3919,0.36100000
1660413942.524801,18:05:42.524801,3917,0.89700000
1660413953.713801,18:05:53.713801,3915,0.72500000
1660413965.240801,18:06:05.240801,3913,0.72300000
1660413976.693801,18:06:16.693801,3911,0.75200000
1660413987.809801,18:06:27.809801,3909,0.27400000
1660413999.969801,18:06:39.969801,3907,0.88000000
1660414011.240801,18:06:51.240801,3905,0.48600000
1660414023.206801,18:07:03.206801,3903,0.69300000
1660414035.197801,18:07:15.197801,3901,0.95400000
1660414046.691801,18:07:26.691801,3899,0.91200000
1660414058.481801,18:07:38.481801,3897,0.99100000
1660414069.666801,18:07:49.666801,3895,0.66800000
1660414081.643801,18:08:01.643801,3893,0.99900000
1660414093.192801,18:08:13.192801,3891,0.96000000
1660414104.295801,18:08:24.295801,3889,0.54100000
1660414115.963801,18:08:35.963801,3887,0.55300000
1660414127.109801,18:08:47.109801,3885,0.24400000
1660414138.926801,18:08:58.926801,3883,0.57600000
1660414150.217801,18:09:10.217801,3881,0.44000000
1660414161.870801,18:09:21.870801,3879,0.65100000
1660414173.597801,18:09:33.597801,3877,0.97000000
1660414184.712801,18:09:44.712801,3875,0.56900000
1660414196.308801,18:09:56.308801,3873,0.50900000
1660414207.525801,18:10:07.525801,3871,0.16300000
1660414219.400801,18:10:19.400801,3869,0.27500000
1660414231.748801,18:10:31.748801,3867,0.85700000
1660414243.176801,18:10:43.176801,3865,0.58100000
1660414254.696801,18:10:54.696801,3863,0.42500000
1660414266.549801,18:11:06.549801,3861,0.66400000
1660414277.557801,18:11:17.557801,3859,0.38700000
1660414289.512801,18:11:29.512801,3857,0.41400000
1660414301.132801,18:11:41.132801,3855,0.51600000
1660414313.073801,18:11:53.073801,3853,0.93200000
1660414324.578801,18:12:04.578801,3851,0.84300000
1660414336.261801,18:12:16.261801,3849,0.76300000
1660414347.531801,18:12:27.531801,3847,0.46200000
1660414359.299801,18:12:39.299801,3845,0.56200000
1660414371.068801,18:12:51.068801,3843,0.94000000
1660414382.560801,18:13:02.560801,3841,0.76600000
1660414394.124801,18:13:14.124801,3839,0.89400000
1660414405.660801,18:13:25.660801,3837,0.91000000
1660414417.200801,18:13:37.200801,3835,0.93300000
1660414428.378801,18:13:48.378801,3833,0.64200000
1660414439.903801,18:13:59.903801,3831,0.88700000
1660414451.300801,18:14:11.300801,3829,0.48300000
1660414462.837801,18:14:22.837801,3827,0.34800000
1660414474.592801,18:14:34.592801,3825,0.60600000
1660414485.823801,18:14:45.823801,3823,0.15400000
1660414497.789801,18:14:57.789801,3821,0.49500000
1660414509.720801,18:15:09.720801,3819,0.94200000
1660414520.960801,18:15:20.960801,3817,0.60700000
1660414532.310801,18:15:32.310801,3815,0.32700000
1660414544.375801,18:15:44.375801,3813,0.79300000
1660414555.639801,18:15:55.639801,3811,0.72000000
1660414567.320801,18:16:07.320801,3809,0.54400000
1660414579.272801,18:16:19.272801,3807,0.94100000
1660414590.227801,18:16:30.227801,3805,0.55700000
1660414602.129801,18:16:42.129801,3803,0.84200000
1660414613.744801,18:16:53.744801,3801,0.83600000
1660414624.721801,18:17:04.721801,3799,0.47500000
1660414636.623801,18:17:16.623801,3797,0.63800000
1660414647.920801,18:17:27.920801,3795,0.51900000
1660414659.698801,18:17:39.698801,3793,0.77300000
1660414671.153801,18:17:51.153801,3791,0.89600000
1660414682.503801,18:18:02.503801,3789,0.63100000
1660414693.726801,18:18:13.726801,3787,0.40500000
1660414705.590801,18:18:25.590801,3785,0.42100000
1660414717.550801,18:18:37.550801,3783,0.88600000
1660414728.763801,18:18:48.763801,3781,0.41900000
1660414740.216801,18:19:00.216801,3779,0.47900000
1660414752.377801,18:19:12.377801,3777,0.88400000
