,,,Trigger SFT_GunStart Applied Dither
1660322370.993808,16:39:30.993808,4838,0.53500000
1660322383.276811,16:39:43.276811,4836,0.33900000
1660322395.572808,16:39:55.572808,4834,0.12400000
1660322408.281807,16:40:08.281807,4832,0.23800000
1660322420.875809,16:40:20.875809,4830,0.35400000
1660322433.834811,16:40:33.834811,4828,0.89200000
1660322446.180810,16:40:46.180810,4826,0.69900000
1660322458.424807,16:40:58.424807,4824,0.49400000
1660322471.262808,16:41:11.262808,4822,0.92000000
1660322483.890809,16:41:23.890809,4820,0.88000000
1660322496.368810,16:41:36.368810,4818,0.90300000
1660322508.531807,16:41:48.531807,4816,0.54900000
1660322520.515810,16:42:00.515810,4814,0.08000000
1660322533.226811,16:42:13.226811,4812,0.50000000
1660322546.008811,16:42:26.008811,4810,0.87400000
1660322558.260808,16:42:38.260808,4808,0.42500000
1660322570.830810,16:42:50.830810,4806,0.64700000
1660322583.680809,16:43:03.680809,4804,0.92400000
1660322596.243811,16:43:16.243811,4802,0.90600000
1660322608.926812,16:43:28.926812,4800,0.93500000
1660322620.862809,16:43:40.862809,4798,0.45600000
1660322633.041811,16:43:53.041811,4796,0.05900000
1660322646.239811,16:44:06.239811,4794,0.76300000
1660322658.576807,16:44:18.576807,4792,0.59700000
1660322670.923809,16:44:30.923809,4790,0.70800000
1660322683.467810,16:44:43.467810,4788,0.67800000
1660322696.254810,16:44:56.254810,4786,0.97700000
1660322708.530807,16:45:08.530807,4784,0.69900000
1660322720.891808,16:45:20.891808,4782,0.67900000
1660322733.746809,16:45:33.746809,4780,0.94800000
1660322746.353811,16:45:46.353811,4778,0.99000000
1660322758.750813,16:45:58.750813,4776,0.99900000
1660322770.899809,16:46:10.899809,4774,0.84900000
1660322782.912811,16:46:22.912811,4772,0.36300000
1660322795.677807,16:46:35.677807,4770,0.76700000
1660322808.236807,16:46:48.236807,4768,0.87100000
1660322820.384810,16:47:00.384810,4766,0.59300000
1660322833.047811,16:47:13.047811,4764,0.93200000
1660322844.975808,16:47:24.975808,4762,0.55000000
1660322857.834808,16:47:37.834808,4760,0.97900000
1660322870.135810,16:47:50.135810,4758,0.77700000
1660322882.522808,16:48:02.522808,4756,0.64900000
1660322895.303807,16:48:15.303807,4754,0.95100000
1660322907.780808,16:48:27.780808,4752,0.87900000
1660322920.080810,16:48:40.080810,4750,0.72900000
1660322932.612807,16:48:52.612807,4748,0.75300000
1660322945.068807,16:49:05.068807,4746,0.79300000
1660322957.255811,16:49:17.255811,4744,0.45900000
1660322969.607811,16:49:29.607811,4742,0.37900000
1660322982.481811,16:49:42.481811,4740,0.81100000
1660322994.491809,16:49:54.491809,4738,0.49200000
1660323007.071811,16:50:07.071811,4736,0.62700000
1660323019.737812,16:50:19.737812,4734,0.91400000
1660323031.906808,16:50:31.906808,4732,0.51300000
1660323044.093810,16:50:44.093810,4730,0.07000000
1660323056.758811,16:50:56.758811,4728,0.36800000
1660323069.608812,16:51:09.608812,4726,0.79900000
1660323082.082807,16:51:22.082807,4724,0.56400000
1660323094.669807,16:51:34.669807,4722,0.67000000
1660323107.396808,16:51:47.396808,4720,0.98600000
1660323119.702812,16:51:59.702812,4718,0.74300000
1660323132.396807,16:52:12.396807,4716,0.96300000
1660323144.743808,16:52:24.743808,4714,0.88300000
1660323156.736811,16:52:36.736811,4712,0.53600000
1660323169.235807,16:52:49.235807,4710,0.86100000
1660323181.424808,16:53:01.424808,4708,0.59600000
1660323194.117809,16:53:14.117809,4706,0.82400000
1660323206.542811,16:53:26.542811,4704,0.85300000
1660323218.742807,16:53:38.742807,4702,0.65600000
1660323231.186809,16:53:51.186809,4700,0.50600000
1660323243.412811,16:54:03.412811,4698,0.17300000
1660323255.797806,16:54:15.797806,4696,0.15700000
1660323268.847807,16:54:28.847807,4694,0.68400000
1660323281.562808,16:54:41.562808,4692,0.87500000
1660323293.426811,16:54:53.426811,4690,0.44100000
1660323306.219811,16:55:06.219811,4688,0.74200000
1660323318.779808,16:55:18.779808,4686,0.93500000
1660323330.841809,16:55:30.841809,4684,0.48600000
1660323343.309811,16:55:43.309811,4682,0.55800000
1660323356.163811,16:55:56.163811,4680,0.97900000
1660323368.291808,16:56:08.291808,4678,0.63500000
1660323381.172808,16:56:21.172808,4676,0.98900000
1660323393.325811,16:56:33.325811,4674,0.78700000
1660323405.702807,16:56:45.702807,4672,0.51400000
1660323418.153808,16:56:58.153808,4670,0.54200000
1660323430.375809,16:57:10.375809,4668,0.36000000
1660323442.791811,16:57:22.791811,4666,0.32200000
1660323455.350807,16:57:35.350807,4664,0.45200000
1660323467.926808,16:57:47.926808,4662,0.73400000
1660323480.424809,16:58:00.424809,4660,0.64300000
1660323493.043811,16:58:13.043811,4658,0.78100000
1660323505.077808,16:58:25.077808,4656,0.43200000
1660323517.884808,16:58:37.884808,4654,0.98800000
1660323530.027810,16:58:50.027810,4652,0.58300000
1660323542.397812,16:59:02.397812,4650,0.44700000
1660323555.369808,16:59:15.369808,4648,0.90700000
1660323567.323809,16:59:27.323809,4646,0.42000000
1660323579.978810,16:59:39.978810,4644,0.66600000
1660323592.655811,16:59:52.655811,4642,0.96900000
1660323605.194807,17:00:05.194807,4640,0.98100000
1660323617.489806,17:00:17.489806,4638,0.89800000
1660323629.516811,17:00:29.516811,4636,0.50700000
1660323642.031795,17:00:42.031795,4634,0.75200000
1660323654.254807,17:00:54.254807,4632,0.52100000
1660323667.175807,17:01:07.175807,4630,0.95300000
1660323679.466809,17:01:19.466809,4628,0.86800000
1660323691.484806,17:01:31.484806,4626,0.44700000
1660323704.074808,17:01:44.074808,4624,0.51700000
1660323716.328810,17:01:56.328810,4622,0.31600000
1660323729.069812,17:02:09.069812,4620,0.59900000
1660323741.697813,17:02:21.697813,4618,0.73600000
1660323754.152808,17:02:34.152808,4616,0.57700000
1660323766.872809,17:02:46.872809,4614,0.88500000
1660323779.451809,17:02:59.451809,4612,0.99000000
1660323791.616811,17:03:11.616811,4610,0.84800000
1660323803.567808,17:03:23.567808,4608,0.42300000
1660323815.978811,17:03:35.978811,4606,0.43600000
1660323829.013810,17:03:49.013810,4604,0.90900000
1660323841.148807,17:04:01.148807,4602,0.57500000
1660323854.058807,17:04:14.058807,4600,0.93000000
1660323866.209809,17:04:26.209809,4598,0.65800000
1660323878.667808,17:04:38.667808,4596,0.77700000
1660323891.180808,17:04:51.180808,4594,0.64500000
1660323903.966808,17:05:03.966808,4592,0.87200000
1660323916.466806,17:05:16.466806,4590,0.84500000
1660323928.562810,17:05:28.562810,4588,0.38200000
1660323941.357811,17:05:41.357811,4586,0.73400000
1660323953.604807,17:05:53.604807,4584,0.48800000
1660323966.567808,17:06:06.567808,4582,0.95800000
1660323978.841810,17:06:18.841810,4580,0.87700000
1660323991.179811,17:06:31.179811,4578,0.88000000
1660324003.260808,17:06:43.260808,4576,0.54900000
1660324015.781809,17:06:55.781809,4574,0.79800000
1660324028.056811,17:07:08.056811,4572,0.68700000
1660324039.993808,17:07:19.993808,4570,0.33400000
1660324052.803807,17:07:32.803807,4568,0.69000000
1660324064.775812,17:07:44.775812,4566,0.23400000
1660324077.691812,17:07:57.691812,4564,0.66400000
1660324090.103807,17:08:10.103807,4562,0.78600000
1660324102.694808,17:08:22.694808,4560,0.79600000
1660324114.889811,17:08:34.889811,4558,0.71300000
1660324127.258812,17:08:47.258812,4556,0.46100000
1660324139.967806,17:08:59.967806,4554,0.87400000
1660324152.701808,17:09:12.701808,4552,0.93300000
1660324164.903810,17:09:24.903810,4550,0.72400000
1660324177.501811,17:09:37.501811,4548,0.92800000
1660324189.576807,17:09:49.576807,4546,0.54800000
1660324201.948808,17:10:01.948808,4544,0.36200000
1660324214.724809,17:10:14.724809,4542,0.67900000
1660324226.894811,17:10:26.894811,4540,0.23300000
1660324239.984811,17:10:39.984811,4538,0.85300000
1660324252.311807,17:10:52.311807,4536,0.81800000
1660324264.958809,17:11:04.958809,4534,0.93600000
1660324277.142810,17:11:17.142810,4532,0.61300000
1660324289.586812,17:11:29.586812,4530,0.43400000
1660324302.344807,17:11:42.344807,4528,0.75700000
1660324314.791807,17:11:54.791807,4526,0.76900000
1660324327.579799,17:12:07.579799,4524,0.96700000
1660324339.506812,17:12:19.506812,4522,0.51500000
1660324352.217806,17:12:32.217806,4520,0.97600000
1660324364.296808,17:12:44.296808,4518,0.58300000
1660324377.179808,17:12:57.179808,4516,0.86500000
1660324389.515811,17:13:09.515811,4514,0.95700000
1660324402.077807,17:13:22.077807,4512,0.87900000
1660324414.380807,17:13:34.380807,4510,0.78400000
1660324426.475810,17:13:46.475810,4508,0.49000000
1660324439.284810,17:13:59.284810,4506,0.87100000
1660324451.471806,17:14:11.471806,4504,0.46000000
1660324463.996808,17:14:23.996808,4502,0.57900000
1660324476.340810,17:14:36.340810,4500,0.44300000
1660324489.077811,17:14:49.077811,4498,0.91400000
1660324501.682812,17:15:01.682812,4496,0.94800000
1660324514.255812,17:15:14.255812,4494,0.76700000
1660324526.958808,17:15:26.958808,4492,0.88500000
1660324538.933809,17:15:38.933809,4490,0.48200000
1660324551.954810,17:15:51.954810,4488,0.90900000
1660324564.185811,17:16:04.185811,4486,0.64900000
1660324576.068809,17:16:16.068809,4484,0.25100000
1660324588.691810,17:16:28.691810,4482,0.50600000
1660324601.798810,17:16:41.798810,4480,0.85600000
1660324614.301811,17:16:54.301811,4478,0.86100000
1660324626.474806,17:17:06.474806,4476,0.40700000
1660324638.728809,17:17:18.728809,4474,0.09500000
1660324651.114810,17:17:31.114810,4472,0.11300000
1660324663.982810,17:17:43.982810,4470,0.57700000
1660324676.863812,17:17:56.863812,4468,0.94800000
1660324689.047807,17:18:09.047807,4466,0.72700000
1660324701.259809,17:18:21.259809,4464,0.51100000
1660324713.835810,17:18:33.835810,4462,0.88000000
1660324726.018807,17:18:46.018807,4460,0.55300000
1660324738.666808,17:18:58.666808,4458,0.79800000
1660324751.340808,17:19:11.340808,4456,0.89800000
1660324763.378811,17:19:23.378811,4454,0.45100000
1660324775.738807,17:19:35.738807,4452,0.40800000
1660324788.224807,17:19:48.224807,4450,0.57900000
1660324800.607810,17:20:00.607810,4448,0.46600000
1660324812.869811,17:20:12.869811,4446,0.36800000
1660324825.644812,17:20:25.644812,4444,0.64900000
1660324838.107809,17:20:38.107809,4442,0.46900000
1660324851.073807,17:20:51.073807,4440,0.93100000
1660324863.234809,17:21:03.234809,4438,0.63500000
1660324876.025809,17:21:16.025809,4436,0.99800000
1660324888.283811,17:21:28.283811,4434,0.80700000
1660324900.975814,17:21:40.975814,4432,0.97800000
1660324913.096808,17:21:53.096808,4430,0.60300000
1660324925.554811,17:22:05.554811,4428,0.61200000
1660324938.341811,17:22:18.341811,4426,0.99900000
1660324950.642807,17:22:30.642807,4424,0.78800000
1660324963.221807,17:22:43.221807,4422,0.93000000
1660324975.432810,17:22:55.432810,4420,0.60600000
1660324988.104809,17:23:08.104809,4418,0.65300000
1660325000.178807,17:23:20.178807,4416,0.18800000
1660325013.098810,17:23:33.098810,4414,0.65600000
1660325025.613809,17:23:45.613809,4412,0.65100000
1660325038.296808,17:23:58.296808,4410,0.90200000
1660325050.496811,17:24:10.496811,4408,0.73100000
1660325062.481807,17:24:22.481807,4406,0.29700000
1660325075.163808,17:24:35.163808,4404,0.59400000
1660325087.489809,17:24:47.489809,4402,0.58300000
1660325100.290810,17:25:00.290810,4400,0.99200000
1660325112.485807,17:25:12.485807,4398,0.81400000
1660325124.811809,17:25:24.811809,4396,0.80500000
1660325137.233809,17:25:37.233809,4394,0.82200000
1660325149.387805,17:25:49.387805,4392,0.54500000
1660325161.637808,17:26:01.637808,4390,0.44900000
1660325173.965809,17:26:13.965809,4388,0.26200000
1660325186.955810,17:26:26.955810,4386,0.79600000
1660325198.964813,17:26:38.964813,4384,0.42300000
1660325211.898806,17:26:51.898806,4382,0.84900000
1660325224.445808,17:27:04.445808,4380,0.88700000
1660325236.505810,17:27:16.505810,4378,0.56000000
1660325249.381811,17:27:29.381811,4376,0.96800000
1660325261.245807,17:27:41.245807,4374,0.48500000
1660325273.830808,17:27:53.830808,4372,0.73700000
1660325286.632809,17:28:06.632809,4370,0.90300000
1660325298.724812,17:28:18.724812,4368,0.47700000
1660325311.415807,17:28:31.415807,4366,0.76600000
1660325324.004807,17:28:44.004807,4364,0.95400000
1660325335.936810,17:28:55.936810,4362,0.66300000
1660325348.782811,17:29:08.782811,4360,0.99200000
1660325361.198807,17:29:21.198807,4358,0.97400000
1660325373.542808,17:29:33.542808,4356,0.72600000
1660325385.463810,17:29:45.463810,4354,0.28100000
1660325398.396811,17:29:58.396811,4352,0.71100000
1660325410.869807,17:30:10.869807,4350,0.73800000
1660325422.874808,17:30:22.874808,4348,0.28500000
1660325435.654809,17:30:35.654809,4346,0.70400000
1660325448.403809,17:30:48.403809,4344,0.96000000
1660325460.645812,17:31:00.645812,4342,0.58200000
1660325472.978808,17:31:12.978808,4340,0.48100000
1660325485.184810,17:31:25.184810,4338,0.26700000
1660325497.841810,17:31:37.841810,4336,0.36100000
1660325510.722811,17:31:50.722811,4334,0.68300000
1660325523.112807,17:32:03.112807,4332,0.62400000
1660325535.333808,17:32:15.333808,4330,0.49200000
1660325547.925811,17:32:27.925811,4328,0.67400000
1660325560.708811,17:32:40.708811,4326,0.94600000
1660325572.713811,17:32:52.713811,4324,0.56000000
1660325585.244807,17:33:05.244807,4322,0.66900000
1660325597.813808,17:33:17.813808,4320,0.97500000
1660325610.006810,17:33:30.006810,4318,0.80300000
1660325622.404812,17:33:42.404812,4316,0.68500000
1660325634.736808,17:33:54.736808,4314,0.58600000
1660325647.267807,17:34:07.267807,4312,0.61000000
1660325659.747810,17:34:19.747810,4310,0.67100000
1660325671.997812,17:34:31.997812,4308,0.40900000
1660325684.069807,17:34:44.069807,4306,0.10500000
1660325697.204807,17:34:57.204807,4304,0.79000000
1660325709.173810,17:35:09.173810,4302,0.31000000
1660325721.535811,17:35:21.535811,4300,0.24500000
1660325734.356812,17:35:34.356812,4298,0.57800000
1660325746.511808,17:35:46.511808,4296,0.21400000
1660325759.360808,17:35:59.360808,4294,0.64900000
1660325772.112808,17:36:12.112808,4292,0.86800000
1660325784.384811,17:36:24.384811,4290,0.64700000
1660325797.115811,17:36:37.115811,4288,0.77600000
1660325809.693807,17:36:49.693807,4286,0.90600000
1660325821.826810,17:37:01.826810,4284,0.48600000
1660325834.376809,17:37:14.376809,4282,0.69400000
1660325847.277809,17:37:27.277809,4280,0.99500000
1660325859.754811,17:37:39.754811,4278,0.84500000
1660325872.010807,17:37:52.010807,4276,0.76300000
1660325883.953809,17:38:03.953809,4274,0.39100000
1660325896.174811,17:38:16.174811,4272,0.00800000
1660325908.916812,17:38:28.916812,4270,0.35400000
1660325921.859807,17:38:41.859807,4268,0.87700000
1660325934.246807,17:38:54.246807,4266,0.93700000
1660325946.290810,17:39:06.290810,4264,0.50600000
1660325959.302809,17:39:19.302809,4262,0.96700000
1660325971.732810,17:39:31.732810,4260,0.97700000
1660325983.714807,17:39:43.714807,4258,0.53900000
1660325996.402808,17:39:56.402808,4256,0.90700000
1660326008.767816,17:40:08.767816,4254,0.69900000
1660326021.222811,17:40:21.222811,4252,0.86800000
1660326033.666813,17:40:33.666813,4250,0.97800000
1660326045.816808,17:40:45.816808,4248,0.74700000
1660326058.040810,17:40:58.040810,4246,0.65500000
1660326070.296807,17:41:10.296807,4244,0.52500000
1660326082.838807,17:41:22.838807,4242,0.77400000
1660326095.542808,17:41:35.542808,4240,0.98400000
1660326107.699810,17:41:47.699810,4238,0.60700000
1660326120.033812,17:42:00.033812,4236,0.54400000
1660326132.908812,17:42:12.908812,4234,0.98400000
1660326145.136807,17:42:25.136807,4232,0.59300000
1660326157.492810,17:42:37.492810,4230,0.43900000
1660326170.270810,17:42:50.270810,4228,0.85100000
1660326182.814813,17:43:02.814813,4226,0.94900000
1660326195.330807,17:43:15.330807,4224,0.98900000
1660326207.451808,17:43:27.451808,4222,0.69100000
1660326219.559811,17:43:39.559811,4220,0.44300000
1660326232.184811,17:43:52.184811,4218,0.71900000
1660326244.025808,17:44:04.025808,4216,0.28100000
1660326256.472810,17:44:16.472810,4214,0.21500000
1660326269.221810,17:44:29.221810,4212,0.35000000
1660326282.067810,17:44:42.067810,4210,0.69500000
1660326294.402806,17:44:54.402806,4208,0.53500000
1660326306.921808,17:45:06.921808,4206,0.65100000
1660326319.687808,17:45:19.687808,4204,0.96300000
1660326331.690808,17:45:31.690808,4202,0.49100000
1660326344.498809,17:45:44.498809,4200,0.74500000
1660326356.802811,17:45:56.802811,4198,0.76200000
1660326369.453813,17:46:09.453813,4196,0.92500000
1660326381.671808,17:46:21.671808,4194,0.66800000
1660326394.419809,17:46:34.419809,4192,0.96800000
1660326406.410812,17:46:46.410812,4190,0.49100000
1660326418.694808,17:46:58.694808,4188,0.25900000
1660326431.327808,17:47:11.327808,4186,0.56200000
1660326443.882809,17:47:23.882809,4184,0.65200000
1660326456.531810,17:47:36.531810,4182,0.88600000
1660326468.822811,17:47:48.822811,4180,0.53800000
1660326481.728807,17:48:01.728807,4178,0.95400000
1660326494.043807,17:48:14.043807,4176,0.86900000
1660326506.215810,17:48:26.215810,4174,0.75700000
1660326518.571812,17:48:38.571812,4172,0.56800000
1660326530.480808,17:48:50.480808,4170,0.24500000
1660326543.824807,17:49:03.824807,4168,0.94500000
1660326556.233808,17:49:16.233808,4166,0.87000000
1660326568.230811,17:49:28.230811,4164,0.41900000
1660326580.871807,17:49:40.871807,4162,0.59500000
1660326593.530807,17:49:53.530807,4160,0.85500000
1660326605.452809,17:50:05.452809,4158,0.41700000
1660326618.244810,17:50:18.244810,4156,0.74700000
1660326630.777811,17:50:30.777811,4154,0.84400000
1660326643.007807,17:50:43.007807,4152,0.64800000
1660326655.620808,17:50:55.620808,4150,0.81800000
1660326668.101808,17:51:08.101808,4148,0.91600000
1660326680.124808,17:51:20.124808,4146,0.64900000
1660326692.944807,17:51:32.944807,4144,0.85900000
1660326704.954809,17:51:44.954809,4142,0.52700000
1660326717.572810,17:51:57.572810,4140,0.65800000
1660326729.865811,17:52:09.865811,4138,0.54500000
1660326742.717812,17:52:22.717812,4136,0.98700000
1660326755.133807,17:52:35.133807,4134,0.97400000
1660326767.056809,17:52:47.056809,4132,0.58000000
1660326779.910811,17:52:59.910811,4130,0.97700000
1660326792.038807,17:53:12.038807,4128,0.53200000
1660326804.593807,17:53:24.593807,4126,0.81700000
1660326816.861808,17:53:36.861808,4124,0.54300000
1660326829.710809,17:53:49.710809,4122,0.95100000
1660326842.261810,17:54:02.261810,4120,0.93000000
1660326854.445813,17:54:14.445813,4118,0.47600000
1660326866.697808,17:54:26.697808,4116,0.09000000
1660326879.191809,17:54:39.191809,4114,0.03600000
1660326891.882810,17:54:51.882810,4112,0.24600000
1660326904.441811,17:55:04.441811,4110,0.35900000
1660326917.312810,17:55:17.312810,4108,0.77500000
1660326929.505808,17:55:29.505808,4106,0.52200000
1660326941.632809,17:55:41.632809,4104,0.25700000
1660326954.376809,17:55:54.376809,4102,0.62300000
1660326966.849811,17:56:06.849811,4100,0.64900000
1660326979.173812,17:56:19.173812,4098,0.68100000
1660326991.228808,17:56:31.228808,4096,0.23900000
1660327003.837810,17:56:43.837810,4094,0.44800000
1660327016.195811,17:56:56.195811,4092,0.41200000
1660327029.041811,17:57:09.041811,4090,0.91200000
1660327041.366807,17:57:21.366807,4088,0.72600000
1660327053.212810,17:57:33.212810,4086,0.32600000
1660327066.405809,17:57:46.405809,4084,0.99500000
1660327078.825811,17:57:58.825811,4082,0.85500000
1660327091.506812,17:58:11.506812,4080,0.96500000
1660327103.654808,17:58:23.654808,4078,0.70500000
1660327116.040808,17:58:36.040808,4076,0.57700000
1660327128.033812,17:58:48.033812,4074,0.09000000
1660327141.123811,17:59:01.123811,4072,0.64600000
1660327153.046808,17:59:13.046808,4070,0.25200000
1660327165.833809,17:59:25.833809,4068,0.51300000
1660327178.000810,17:59:38.000810,4066,0.33900000
1660327190.177807,17:59:50.177807,4064,0.02400000
1660327202.616807,18:00:02.616807,4062,0.15000000
1660327215.564808,18:00:15.564808,4060,0.58400000
1660327227.764809,18:00:27.764809,4058,0.50300000
1660327240.240811,18:00:40.240811,4056,0.42800000
1660327252.857811,18:00:52.857811,4054,0.63500000
1660327265.283807,18:01:05.283807,4052,0.73800000
1660327277.702809,18:01:17.702809,4050,0.82200000
1660327289.954811,18:01:29.954811,4048,0.53200000
1660327302.654811,18:01:42.654811,4046,0.86200000
1660327314.769806,18:01:54.769806,4044,0.43700000
1660327327.648808,18:02:07.648808,4042,0.85500000
1660327340.244808,18:02:20.244808,4040,0.93400000
1660327352.576811,18:02:32.576811,4038,0.87000000
1660327364.962807,18:02:44.962807,4036,0.69100000
1660327377.157808,18:02:57.157808,4034,0.44800000
1660327389.595809,18:03:09.595809,4032,0.62900000
1660327401.884811,18:03:21.884811,4030,0.44700000
1660327414.648812,18:03:34.648812,4028,0.73000000
1660327426.677808,18:03:46.677808,4026,0.33700000
1660327439.003809,18:03:59.003809,4024,0.25500000
1660327451.933809,18:04:11.933809,4022,0.83100000
1660327464.544810,18:04:24.544810,4020,0.83400000
1660327477.093811,18:04:37.093811,4018,0.93600000
1660327489.310807,18:04:49.310807,4016,0.66900000
1660327501.900808,18:05:01.900808,4014,0.88500000
1660327514.007810,18:05:14.007810,4012,0.52400000
1660327526.554813,18:05:26.554813,4010,0.59700000
1660327538.342810,18:05:38.342810,4008,0.18100000
1660327551.068809,18:05:51.068809,4006,0.52300000
1660327564.092809,18:06:04.092809,4004,0.97200000
1660327575.948807,18:06:15.948807,4002,0.49800000
1660327588.756808,18:06:28.756808,4000,0.80700000
1660327600.928810,18:06:40.928810,3998,0.53500000
1660327612.989811,18:06:52.989811,3996,0.15800000
1660327625.499807,18:07:05.499807,3994,0.21500000
1660327638.415808,18:07:18.415808,3992,0.53900000
1660327651.286812,18:07:31.286812,3990,0.97000000
1660327663.233809,18:07:43.233809,3988,0.49300000
1660327676.031810,18:07:56.031810,3986,0.99400000
1660327688.380811,18:08:08.380811,3984,0.73800000
1660327700.743807,18:08:20.743807,3982,0.71500000
1660327713.150808,18:08:33.150808,3980,0.64600000
1660327725.876810,18:08:45.876810,3978,0.89300000
1660327738.128810,18:08:58.128810,3976,0.69600000
1660327750.157806,18:09:10.157806,3974,0.29300000
1660327763.000808,18:09:23.000808,3972,0.80900000
1660327775.343808,18:09:35.343808,3970,0.68100000
1660327788.166808,18:09:48.166808,3968,0.84000000
1660327800.263811,18:10:00.263811,3966,0.47300000
1660327813.169812,18:10:13.169812,3964,0.90000000
1660327825.630807,18:10:25.630807,3962,1.00000000
1660327838.255807,18:10:38.255807,3960,1.00000000
1660327850.552808,18:10:50.552808,3958,0.83900000
1660327862.789810,18:11:02.789810,3956,0.65700000
1660327875.217808,18:11:15.217808,3954,0.77800000
1660327887.749808,18:11:27.749808,3952,0.75900000
1660327900.087808,18:11:40.087808,3950,0.74500000
1660327912.590809,18:11:52.590809,3948,0.78100000
1660327924.786806,18:12:04.786806,3946,0.51900000
1660327937.622807,18:12:17.622807,3944,0.84000000
1660327949.418809,18:12:29.418809,3942,0.44200000
1660327961.671811,18:12:41.671811,3940,0.15800000
1660327974.593812,18:12:54.593812,3938,0.61900000
1660327987.303807,18:13:07.303807,3936,0.87900000
1660327999.857808,18:13:19.857808,3934,0.93800000
1660328011.917809,18:13:31.917809,3932,0.54600000
1660328023.780812,18:13:43.780812,3930,0.08800000
1660328036.712806,18:13:56.712806,3928,0.57400000
1660328049.543807,18:14:09.543807,3926,0.95200000
1660328061.406809,18:14:21.406809,3924,0.48100000
1660328074.101810,18:14:34.101810,3922,0.72000000
1660328086.866810,18:14:46.866810,3920,0.89400000
1660328099.311811,18:14:59.311811,3918,1.00000000
1660328111.272808,18:15:11.272808,3916,0.51300000
1660328123.996809,18:15:23.996809,3914,0.78100000
1660328136.499810,18:15:36.499810,3912,0.84300000
1660328148.372807,18:15:48.372807,3910,0.37400000
1660328160.794808,18:16:00.794808,3908,0.28600000
1660328173.526808,18:16:13.526808,3906,0.63200000
1660328185.843811,18:16:25.843811,3904,0.45800000
1660328198.408812,18:16:38.408812,3902,0.53600000
1660328210.674807,18:16:50.674807,3900,0.23400000
1660328223.809806,18:17:03.809806,3898,0.83700000
1660328236.436808,18:17:16.436808,3896,0.97000000
1660328248.747810,18:17:28.747810,3894,0.95000000
1660328261.023810,18:17:41.023810,3892,0.69400000
1660328273.229806,18:17:53.229806,3890,0.58100000
1660328286.020807,18:18:06.020807,3888,0.99800000
1660328298.113809,18:18:18.113809,3886,0.67400000
1660328310.862810,18:18:30.862810,3884,0.99800000
1660328323.079811,18:18:43.079811,3882,0.77700000
1660328335.857812,18:18:55.857812,3880,0.98900000
1660328348.132807,18:19:08.132807,3878,0.82900000
1660328360.228809,18:19:20.228809,3876,0.54500000
1660328372.950811,18:19:32.950811,3874,0.84700000
1660328385.711811,18:19:45.711811,3872,0.97900000
1660328397.632807,18:19:57.632807,3870,0.58300000
1660328409.869808,18:20:09.869808,3868,0.24300000
1660328422.920808,18:20:22.920808,3866,0.76100000
1660328435.205810,18:20:35.205810,3864,0.30400000
1660328447.701812,18:20:47.701812,3862,0.45400000
1660328460.111806,18:21:00.111806,3860,0.31600000
1660328472.844808,18:21:12.844808,3858,0.76000000
1660328485.454808,18:21:25.454808,3856,0.79300000
1660328497.777809,18:21:37.777809,3854,0.71100000
1660328510.248810,18:21:50.248810,3852,0.67300000
1660328522.653806,18:22:02.653806,3850,0.74500000
1660328535.309808,18:22:15.309808,3848,0.94700000
1660328547.143809,18:22:27.143809,3846,0.47300000
1660328560.064810,18:22:40.064810,3844,0.95300000
1660328572.144806,18:22:52.144806,3842,0.65500000
1660328585.133807,18:23:05.133807,3840,1.00000000
1660328596.980809,18:23:16.980809,3838,0.57300000
1660328609.232810,18:23:29.232810,3836,0.41300000
1660328621.960812,18:23:41.960812,3834,0.51400000
1660328634.511807,18:23:54.511807,3832,0.55100000
1660328647.366806,18:24:07.366806,3830,0.94400000
1660328659.609808,18:24:19.609808,3828,0.56200000
1660328671.838810,18:24:31.838810,3826,0.30300000
1660328684.906809,18:24:44.906809,3824,0.91600000
1660328697.412810,18:24:57.412810,3822,0.99800000
1660328709.586807,18:25:09.586807,3820,0.72600000
1660328722.248807,18:25:22.248807,3818,0.98700000
1660328734.438810,18:25:34.438810,3816,0.89700000
1660328746.796812,18:25:46.796812,3814,0.86100000
1660328758.875806,18:25:58.875806,3812,0.37600000
1660328771.717807,18:26:11.717807,3810,0.83600000
1660328784.418808,18:26:24.418808,3808,0.94000000
1660328796.819809,18:26:36.819809,3806,0.76900000
1660328809.384810,18:26:49.384810,3804,0.99900000
1660328821.562812,18:27:01.562812,3802,0.64000000
1660328834.432806,18:27:14.432806,3800,0.97100000
1660328846.711808,18:27:26.711808,3798,0.79100000
1660328858.833811,18:27:38.833811,3796,0.47800000
1660328871.554811,18:27:51.554811,3794,0.96500000
1660328883.570806,18:28:03.570806,3792,0.54900000
1660328895.632809,18:28:15.632809,3790,0.09600000
1660328908.318810,18:28:28.318810,3788,0.50900000
1660328920.978811,18:28:40.978811,3786,0.74100000
1660328933.269812,18:28:53.269812,3784,0.56800000
1660328945.884806,18:29:05.884806,3782,0.71000000
1660328958.481808,18:29:18.481808,3780,0.85700000
1660328970.392810,18:29:30.392810,3778,0.47400000
1660328982.878810,18:29:42.878810,3776,0.38100000
1660328995.791812,18:29:55.791812,3774,0.89500000
1660329007.876806,18:30:07.876806,3772,0.62800000
1660329020.352808,18:30:20.352808,3770,0.67500000
1660329032.552811,18:30:32.552811,3768,0.69300000
1660329044.954812,18:30:44.954812,3766,0.59500000
