,,,Trigger SOV_GunStart Applied Dither
Time,Time,Shot,Value (Seconds)
1660328952.298801,18:29:12.298801,3781,0.80100000
1660328964.573801,18:29:24.573801,3779,0.94400000
1660328977.200801,18:29:37.200801,3777,0.97700000
1660328989.414801,18:29:49.414801,3775,0.84700000
1660329001.496801,18:30:01.496801,3773,0.40400000
1660329013.853801,18:30:13.853801,3771,0.42100000
1660329026.440801,18:30:26.440801,3769,0.74100000
1660329038.500801,18:30:38.500801,3767,0.32900000
1660329051.115801,18:30:51.115801,3765,0.53800000
1660329063.915801,18:31:03.915801,3763,0.88100000
1660329076.459801,18:31:16.459801,3761,0.98700000
1660329088.634801,18:31:28.634801,3759,0.58500000
1660329101.562801,18:31:41.562801,3757,0.95600000
1660329113.813801,18:31:53.813801,3755,0.71000000
1660329126.169801,18:32:06.169801,3753,0.68300000
1660329138.948801,18:32:18.948801,3751,0.83900000
1660329151.792801,18:32:31.792801,3749,0.98900000
1660329163.836801,18:32:43.836801,3747,0.62800000
1660329176.179801,18:32:56.179801,3745,0.44200000
1660329188.848801,18:33:08.848801,3743,0.45000000
1660329201.237801,18:33:21.237801,3741,0.16800000
1660329213.943801,18:33:33.943801,3739,0.44700000
1660329226.853801,18:33:46.853801,3737,0.87200000
1660329239.155801,18:33:59.155801,3735,0.70600000
1660329251.766801,18:34:11.766801,3733,0.90900000
1660329264.200801,18:34:24.200801,3731,0.86700000
1660329276.229801,18:34:36.229801,3729,0.41200000
1660329288.992801,18:34:48.992801,3727,0.79900000
1660329301.014801,18:35:01.014801,3725,0.42600000
1660329313.976801,18:35:13.976801,3723,0.94300000
1660329326.319801,18:35:26.319801,3721,0.99500000
1660329338.514801,18:35:38.514801,3719,0.65700000
1660329351.020801,18:35:51.020801,3717,0.80700000
1660329363.505801,18:36:03.505801,3715,0.83100000
1660329376.059801,18:36:16.059801,3713,0.84700000
1660329388.389801,18:36:28.389801,3711,0.44600000
1660329400.984801,18:36:40.984801,3709,0.70400000
1660329413.227801,18:36:53.227801,3707,0.65300000
1660329425.592801,18:37:05.592801,3705,0.36900000
1660329438.520801,18:37:18.520801,3703,0.66100000
1660329450.743801,18:37:30.743801,3701,0.47600000
1660329463.719801,18:37:43.719801,3699,0.91000000
1660329475.537801,18:37:55.537801,3697,0.43400000
1660329487.362801,18:38:07.362801,3695,0.13800000
1660329500.231801,18:38:20.231801,3693,0.47500000
1660329513.079801,18:38:33.079801,3691,0.85900000
1660329525.299801,18:38:45.299801,3689,0.82900000
1660329537.829801,18:38:57.829801,3687,0.98900000
1660329549.737801,18:39:09.737801,3685,0.61100000
1660329562.003801,18:39:22.003801,3683,0.50500000
1660329574.845801,18:39:34.845801,3681,0.92300000
1660329587.016801,18:39:47.016801,3679,0.60300000
1660329599.405801,18:39:59.405801,3677,0.59400000
1660329612.271801,18:40:12.271801,3675,0.86600000
1660329624.310801,18:40:24.310801,3673,0.63400000
1660329636.828801,18:40:36.828801,3671,0.64800000
1660329648.965801,18:40:48.965801,3669,0.32200000
1660329661.726801,18:41:01.726801,3667,0.62200000
1660329674.346801,18:41:14.346801,3665,0.73400000
1660329686.864801,18:41:26.864801,3663,0.88800000
1660329699.448801,18:41:39.448801,3661,0.92600000
1660329712.007801,18:41:52.007801,3659,0.89300000
1660329724.098801,18:42:04.098801,3657,0.47500000
1660329736.086801,18:42:16.086801,3655,0.02300000
1660329749.004801,18:42:29.004801,3653,0.40800000
1660329761.736801,18:42:41.736801,3651,0.95600000
1660329773.789801,18:42:53.789801,3649,0.76000000
1660329785.839801,18:43:05.839801,3647,0.51800000
1660329798.605801,18:43:18.605801,3645,0.92700000
1660329810.865801,18:43:30.865801,3643,0.77900000
1660329823.643801,18:43:43.643801,3641,0.99300000
1660329835.568801,18:43:55.568801,3639,0.66100000
1660329847.597801,18:44:07.597801,3637,0.29900000
1660329860.261801,18:44:20.261801,3635,0.63200000
1660329872.546801,18:44:32.546801,3633,0.44000000
1660329885.446801,18:44:45.446801,3631,0.99100000
1660329897.557801,18:44:57.557801,3629,0.58500000
1660329909.785801,18:45:09.785801,3627,0.38700000
1660329922.150801,18:45:22.150801,3625,0.29400000
1660329934.386801,18:45:34.386801,3623,0.25000000
1660329947.407801,18:45:47.407801,3621,0.72600000
1660329960.045801,18:46:00.045801,3619,0.88800000
1660329972.289801,18:46:12.289801,3617,0.91100000
1660329984.566801,18:46:24.566801,3615,0.63600000
1660329997.462801,18:46:37.462801,3613,0.99900000
1660330009.307801,18:46:49.307801,3611,0.55100000
1660330021.934801,18:47:01.934801,3609,0.76300000
1660330034.714801,18:47:14.714801,3607,0.83700000
1660330046.757801,18:47:26.757801,3605,0.62000000
1660330059.396801,18:47:39.396801,3603,0.84300000
1660330072.058801,18:47:52.058801,3601,0.95000000
1660330084.157801,18:48:04.157801,3599,0.79700000
1660330096.735801,18:48:16.735801,3597,0.74700000
1660330108.749801,18:48:28.749801,3595,0.40200000
1660330121.030801,18:48:41.030801,3593,0.24700000
1660330133.740801,18:48:53.740801,3591,0.47600000
1660330146.065801,18:49:06.065801,3589,0.59200000
1660330158.151801,18:49:18.151801,3587,0.14600000
1660330171.043801,18:49:31.043801,3585,0.64600000
1660330183.625801,18:49:43.625801,3583,0.79700000
1660330195.969801,18:49:55.969801,3581,0.57300000
1660330208.274801,18:50:08.274801,3579,0.50200000
1660330220.309801,18:50:20.309801,3577,0.07300000
1660330233.235801,18:50:33.235801,3575,0.49800000
1660330246.065801,18:50:46.065801,3573,0.94500000
1660330258.170801,18:50:58.170801,3571,0.64700000
1660330270.920801,18:51:10.920801,3569,0.95400000
1660330283.257801,18:51:23.257801,3567,0.99300000
1660330295.351801,18:51:35.351801,3565,0.65300000
1660330308.121801,18:51:48.121801,3563,0.98900000
1660330320.419801,18:52:00.419801,3561,0.99700000
1660330332.675801,18:52:12.675801,3559,0.74500000
1660330344.900801,18:52:24.900801,3557,0.53500000
1660330357.454801,18:52:37.454801,3555,0.68000000
1660330370.114801,18:52:50.114801,3553,0.81500000
1660330382.381801,18:53:02.381801,3551,0.71100000
1660330394.919801,18:53:14.919801,3549,0.96500000
1660330407.188801,18:53:27.188801,3547,0.58200000
1660330419.109801,18:53:39.109801,3545,0.19500000
1660330431.623801,18:53:51.623801,3543,0.23300000
1660330444.586801,18:54:04.586801,3541,0.57000000
1660330457.333801,18:54:17.333801,3539,0.92500000
1660330469.464801,18:54:29.464801,3537,0.76100000
1660330481.934801,18:54:41.934801,3535,0.67400000
1660330494.332801,18:54:54.332801,3533,0.73300000
1660330506.419801,18:55:06.419801,3531,0.30100000
1660330519.344801,18:55:19.344801,3529,0.72800000
1660330532.199801,18:55:32.199801,3527,0.98500000
1660330544.245801,18:55:44.245801,3525,0.57800000
1660330556.894801,18:55:56.894801,3523,0.99400000
1660330569.462801,18:56:09.462801,3521,0.97300000
1660330581.606801,18:56:21.606801,3519,0.71600000
1660330594.263801,18:56:34.263801,3517,0.85800000
1660330606.626801,18:56:46.626801,3515,0.96600000
1660330619.071801,18:56:59.071801,3513,0.80400000
1660330631.063801,18:57:11.063801,3511,0.43000000
1660330643.490801,18:57:23.490801,3509,0.33600000
1660330655.894801,18:57:35.894801,3507,0.21300000
1660330668.955801,18:57:48.955801,3505,0.98500000
1660330680.900801,18:58:00.900801,3503,0.50100000
1660330693.099801,18:58:13.099801,3501,0.11700000
1660330706.037801,18:58:26.037801,3499,0.56300000
1660330718.885801,18:58:38.885801,3497,0.94100000
1660330731.026801,18:58:51.026801,3495,0.85500000
1660330743.298801,18:59:03.298801,3493,0.56700000
1660330755.802801,18:59:15.802801,3491,0.88400000
1660330768.457801,18:59:28.457801,3489,0.97200000
1660330780.952801,18:59:40.952801,3487,0.97500000
1660330792.925801,18:59:52.925801,3485,0.53600000
1660330805.475801,19:00:05.475801,3483,0.75300000
1660330818.061801,19:00:18.061801,3481,0.95700000
1660330830.146801,19:00:30.146801,3479,0.55900000
1660330842.416801,19:00:42.416801,3477,0.34000000
1660330854.903801,19:00:54.903801,3475,0.46700000
1660330867.843801,19:01:07.843801,3473,0.91700000
1660330879.899801,19:01:19.899801,3471,0.66000000
1660330892.414801,19:01:32.414801,3469,0.68300000
1660330905.014801,19:01:45.014801,3467,0.95900000
1660330917.087801,19:01:57.087801,3465,0.47400000
1660330929.020801,19:02:09.020801,3463,0.04700000
1660330941.925801,19:02:21.925801,3461,0.28900000
1660330954.162801,19:02:34.162801,3459,0.12000000
1660330967.194801,19:02:47.194801,3457,0.68900000
1660330979.715801,19:02:59.715801,3455,0.73600000
1660330992.035801,19:03:12.035801,3453,0.55300000
1660331004.957801,19:03:24.957801,3451,0.98000000
1660331017.370801,19:03:37.370801,3449,0.92000000
1660331029.608801,19:03:49.608801,3447,0.86100000
1660331041.845801,19:04:01.845801,3445,0.50900000
1660331054.292801,19:04:14.292801,3443,0.83000000
1660331066.823801,19:04:26.823801,3441,0.98600000
1660331078.804801,19:04:38.804801,3439,0.50400000
1660331091.037801,19:04:51.037801,3437,0.18500000
1660331103.788801,19:05:03.788801,3435,0.62400000
1660331116.635801,19:05:16.635801,3433,0.78400000
1660331128.535801,19:05:28.535801,3431,0.40100000
1660331141.703801,19:05:41.703801,3429,0.90000000
1660331154.065801,19:05:54.065801,3427,0.96400000
1660331166.510801,19:06:06.510801,3425,0.83500000
1660331178.690801,19:06:18.690801,3423,0.55600000
1660331191.036801,19:06:31.036801,3421,0.64500000
1660331203.581801,19:06:43.581801,3419,0.60000000
1660331215.688801,19:06:55.688801,3417,0.14000000
1660331228.406801,19:07:08.406801,3415,0.25500000
1660331241.185801,19:07:21.185801,3413,0.62000000
1660331253.980801,19:07:33.980801,3411,0.98900000
1660331266.104801,19:07:46.104801,3409,0.69000000
1660331278.378801,19:07:58.378801,3407,0.54500000
1660331291.111801,19:08:11.111801,3405,0.77100000
1660331303.613801,19:08:23.613801,3403,0.98100000
1660331315.860801,19:08:35.860801,3401,0.96500000
1660331328.070801,19:08:48.070801,3399,0.57400000
1660331340.066801,19:09:00.066801,3397,0.27500000
1660331352.563801,19:09:12.563801,3395,0.40000000
1660331365.805801,19:09:25.805801,3393,0.96200000
1660331377.539801,19:09:37.539801,3391,0.50400000
1660331389.744801,19:09:49.744801,3389,0.16100000
1660331402.636801,19:10:02.636801,3387,0.85400000
1660331415.245801,19:10:15.245801,3385,0.96200000
1660331427.300801,19:10:27.300801,3383,0.87000000
1660331439.876801,19:10:39.876801,3381,0.79300000
1660331452.017801,19:10:52.017801,3379,0.56500000
1660331464.722801,19:11:04.722801,3377,0.86900000
1660331477.195801,19:11:17.195801,3375,0.89600000
1660331489.683801,19:11:29.683801,3373,0.98200000
1660331501.942801,19:11:41.942801,3371,0.78500000
1660331513.950801,19:11:53.950801,3369,0.33000000
1660331526.759801,19:12:06.759801,3367,0.59900000
1660331539.062801,19:12:19.062801,3365,0.47300000
1660331551.811801,19:12:31.811801,3363,0.79800000
1660331564.374801,19:12:44.374801,3361,0.99900000
1660331576.828801,19:12:56.828801,3359,0.80400000
1660331589.284801,19:13:09.284801,3357,0.84900000
1660331601.609801,19:13:21.609801,3355,0.79700000
1660331613.871801,19:13:33.871801,3353,0.42000000
1660331626.688801,19:13:46.688801,3351,0.92400000
1660331639.143801,19:13:59.143801,3349,0.88400000
1660331651.531801,19:14:11.531801,3347,0.91700000
1660331663.515801,19:14:23.515801,3345,0.50100000
1660331675.475801,19:14:35.475801,3343,0.09600000
1660331688.300801,19:14:48.300801,3341,0.58000000
1660331700.429801,19:15:00.429801,3339,0.29900000
1660331713.331801,19:15:13.331801,3337,0.57900000
1660331726.167801,19:15:26.167801,3335,0.95000000
1660331738.514801,19:15:38.514801,3333,0.67100000
1660331751.208801,19:15:51.208801,3331,0.93000000
1660331763.526801,19:16:03.526801,3329,0.74000000
1660331776.136801,19:16:16.136801,3327,0.88100000
1660331788.599801,19:16:28.599801,3325,0.98900000
1660331800.584801,19:16:40.584801,3323,0.59200000
1660331813.341801,19:16:53.341801,3321,0.96900000
1660331825.651801,19:17:05.651801,3319,0.88500000
1660331837.945801,19:17:17.945801,3317,0.52700000
1660331850.465801,19:17:30.465801,3315,0.12300000
1660331863.246801,19:17:43.246801,3313,0.49100000
1660331875.670801,19:17:55.670801,3311,0.60100000
1660331888.156801,19:18:08.156801,3309,0.60300000
1660331900.590801,19:18:20.590801,3307,0.63300000
1660331912.542801,19:18:32.542801,3305,0.15400000
1660331925.482801,19:18:45.482801,3303,0.65100000
1660331937.666801,19:18:57.666801,3301,0.44800000
1660331950.105801,19:19:10.105801,3299,0.69200000
1660331962.792801,19:19:22.792801,3297,0.84200000
1660331974.816801,19:19:34.816801,3295,0.68800000
1660331987.714801,19:19:47.714801,3293,0.97200000
1660331999.792801,19:19:59.792801,3291,0.58100000
1660332012.612801,19:20:12.612801,3289,0.98200000
1660332024.848801,19:20:24.848801,3287,0.70100000
1660332037.334801,19:20:37.334801,3285,0.56500000
1660332050.056801,19:20:50.056801,3283,0.89000000
1660332062.405801,19:21:02.405801,3281,0.84700000
1660332074.862801,19:21:14.862801,3279,0.85000000
1660332087.038801,19:21:27.038801,3277,0.45200000
1660332099.848801,19:21:39.848801,3275,0.98100000
1660332112.175801,19:21:52.175801,3273,0.92100000
1660332123.989801,19:22:03.989801,3271,0.45400000
1660332136.482801,19:22:16.482801,3269,0.24500000
1660332149.333801,19:22:29.333801,3267,0.85600000
1660332161.654801,19:22:41.654801,3265,0.74900000
1660332173.989801,19:22:53.989801,3263,0.87700000
1660332185.924801,19:23:05.924801,3261,0.40700000
1660332198.620801,19:23:18.620801,3259,0.69100000
1660332211.338801,19:23:31.338801,3257,0.74700000
1660332223.415801,19:23:43.415801,3255,0.45500000
1660332236.182801,19:23:56.182801,3253,0.77500000
1660332248.601801,19:24:08.601801,3251,0.71800000
1660332261.264801,19:24:21.264801,3249,0.82000000
1660332273.370801,19:24:33.370801,3247,0.47500000
1660332286.284801,19:24:46.284801,3245,0.91100000
1660332298.455801,19:24:58.455801,3243,0.78800000
1660332311.058801,19:25:11.058801,3241,0.99800000
1660332323.163801,19:25:23.163801,3239,0.69700000
1660332335.520801,19:25:35.520801,3237,0.67300000
1660332347.853801,19:25:47.853801,3235,0.85100000
1660332360.192801,19:26:00.192801,3233,0.65500000
1660332372.839801,19:26:12.839801,3231,0.90600000
1660332384.919801,19:26:24.919801,3229,0.55100000
1660332397.085801,19:26:37.085801,3227,0.51400000
1660332409.772801,19:26:49.772801,3225,0.80500000
1660332421.850801,19:27:01.850801,3223,0.56000000
1660332434.803801,19:27:14.803801,3221,0.97200000
1660332447.007801,19:27:27.007801,3219,0.84400000
1660332459.410801,19:27:39.410801,3217,0.85500000
1660332471.885801,19:27:51.885801,3215,0.91500000
1660332483.999801,19:28:03.999801,3213,0.61500000
1660332496.001801,19:28:16.001801,3211,0.13900000
1660332508.460801,19:28:28.460801,3209,0.27400000
1660332521.294801,19:28:41.294801,3207,0.71700000
1660332533.134801,19:28:53.134801,3205,0.27200000
1660332545.811801,19:29:05.811801,3203,0.59300000
1660332558.919801,19:29:18.919801,3201,0.95700000
1660332570.789801,19:29:30.789801,3199,0.50200000
1660332583.325801,19:29:43.325801,3197,0.42100000
1660332595.733801,19:29:55.733801,3195,0.62800000
1660332608.534801,19:30:08.534801,3193,0.87300000
1660332620.626801,19:30:20.626801,3191,0.68800000
1660332633.087801,19:30:33.087801,3189,0.56100000
1660332645.585801,19:30:45.585801,3187,0.73400000
1660332657.803801,19:30:57.803801,3185,0.46600000
1660332670.686801,19:31:10.686801,3183,0.82700000
1660332682.614801,19:31:22.614801,3181,0.41200000
1660332695.057801,19:31:35.057801,3179,0.39700000
1660332707.571801,19:31:47.571801,3177,0.51200000
1660332720.523801,19:32:00.523801,3175,0.95700000
1660332732.666801,19:32:12.666801,3173,0.57000000
1660332744.807801,19:32:24.807801,3171,0.27700000
1660332757.829801,19:32:37.829801,3169,0.82400000
1660332769.837801,19:32:49.837801,3167,0.46800000
1660332782.333801,19:33:02.333801,3165,0.52400000
1660332794.824801,19:33:14.824801,3163,0.54700000
1660332807.694801,19:33:27.694801,3161,0.95200000
1660332819.771801,19:33:39.771801,3159,0.60800000
1660332831.928801,19:33:51.928801,3157,0.25000000
1660332844.236801,19:34:04.236801,3155,0.25000000
1660332857.268801,19:34:17.268801,3153,0.64100000
1660332869.228801,19:34:29.228801,3151,0.16100000
1660332881.789801,19:34:41.789801,3149,0.34200000
1660332894.680801,19:34:54.680801,3147,0.90100000
1660332907.114801,19:35:07.114801,3145,0.84000000
1660332919.303801,19:35:19.303801,3143,0.80700000
1660332931.505801,19:35:31.505801,3141,0.40000000
1660332944.002801,19:35:44.002801,3139,0.53200000
1660332956.863801,19:35:56.863801,3137,0.99200000
1660332968.829801,19:36:08.829801,3135,0.72700000
1660332981.662801,19:36:21.662801,3133,0.99800000
1660332993.910801,19:36:33.910801,3131,0.85700000
1660333005.938801,19:36:45.938801,3129,0.66900000
1660333018.939801,19:36:58.939801,3127,0.99200000
1660333031.000801,19:37:11.000801,3125,0.69700000
1660333043.527801,19:37:23.527801,3123,0.95100000
1660333055.982801,19:37:35.982801,3121,0.97300000
1660333068.467801,19:37:48.467801,3119,0.98900000
1660333080.472801,19:38:00.472801,3117,0.65700000
1660333093.180801,19:38:13.180801,3115,0.94800000
1660333105.389801,19:38:25.389801,3113,0.83000000
1660333117.672801,19:38:37.672801,3111,0.57900000
1660333130.295801,19:38:50.295801,3109,0.89600000
1660333142.398801,19:39:02.398801,3107,0.50500000
1660333154.878801,19:39:14.878801,3105,0.42800000
1660333167.463801,19:39:27.463801,3103,0.73000000
1660333180.187801,19:39:40.187801,3101,0.93600000
1660333192.480801,19:39:52.480801,3099,0.81600000
1660333204.480801,19:40:04.480801,3097,0.52800000
1660333217.324801,19:40:17.324801,3095,0.93700000
1660333229.259801,19:40:29.259801,3093,0.45500000
1660333241.621801,19:40:41.621801,3091,0.38500000
1660333254.053801,19:40:54.053801,3089,0.43100000
1660333265.937801,19:41:05.937801,3087,0.00600000
1660333279.152801,19:41:19.152801,3085,0.54300000
1660333291.631801,19:41:31.631801,3083,0.70500000
1660333304.380801,19:41:44.380801,3081,0.89800000
1660333316.618801,19:41:56.618801,3079,0.68700000
1660333329.394801,19:42:09.394801,3077,0.95400000
1660333341.244801,19:42:21.244801,3075,0.58200000

